<<<<<<< HEAD
﻿sentence,profane
di baleng hanaphanapin mo ang kapkapan khulet, basta ako lang kakapkap sayo :bashful:
Hindi natin masasbi kung mauulit uli ito.
Diligin Mo ng Hamog ang Uhaw na Lupa
Ganun ka komplikado ang bwakanang sh.t na relasyon namin :depressed: :rotflmao:
sana makisama ang PDOS sa sked.
hirap na hirap ako pag nagsesex mga pato.
Ito po ang sagot sa tanong nyo.
Hindi naman natin pwede isisi lahat yan sa pagkakawalay ng mag-asawa.
Ang Buhay ng P I daw sabi ng katabi ko :glee:
nakakahiyang aminin pero batang kalye talaga ako.
seriously, anong "steam" po ba ito sir?
Lakas ng ulan dito sa amin.
Salamat sa UP sir, sana mag makasagot sa tanong.
ilang linggo bago ka magsuka kung buntis ka?
kaya TS, wag mo ng intindihin yung napagbababasa mo, nadididinig mo, nababalitaan mo
cruzades wrote:vickers wrote:sumusunod po ba kayo dito?
daming nang loloob ng bangko ngayun
Good Day po sa inyo mga Sir!
Di pa ako nakakakita ng ganyan.
Gaano ka kadalas uminom ng tubig sa isang araw?
sanay na sanay ka naman sa gyera aiza :soldier: :rotfl:
kamusta na ang angelvoice ng pex?
May naka exeperience na po ba sa inyo ng ganito?
Pero yung ibang celphone po nadedetect.
After mo magregister, may gagawin ka yung tinatawag nilang "Know Your Customer" KYC .
di ko lang alam kung bakit
Buti na lang may bumusinang Taxi sa Likod ko.
nagrerent kami ng Laser Disc dati, habang nasa bakasyon sila.
wag ka na din magtira ng mantsa BFF :weg: dapat simut na simot
topic: personally, dahil natalo si pacman, ano ang nararamdaman niyo?
Iilang ulit palang kitang nakitang masaya
ang babaw ng kaligayahan ko :rotflmao::rotflmao:
parang yung adobo dilema din eh noh?
Sa tingin niyo ano po kaya magandang gawin?
Si Inay naman ang nagturo sa akin kung ano ang
kakatapos ko lang panuodin ang Monster ni Naoki Urasawa :bungi:
SiOMs : ehehehe, ayan, kikay nga ako.
di ko alam kung ano ginagamit nila :hiya:
sino ang ka-text kabagi ng GATEKEEPER ha!
Hi Good Day po mga sir!
busog na busog sa pagmamahal mo :love:
aba't may nagkakatukaan na dito ah.
GIGI, doon ko nasaksihan ang TOUR DE FORCE WAAAAW!
sana bago ka tuluyang maging jedi, hehehe :belat:
PM mo na lang ako kung interesado ka.
Yung mga matatanda lang ang mapilit kasi daw "sayang ang pera".
PM mo na lang sa akin
anak ang hilig mo tlga sa Harry Potter ay HP nanaman-Hewlett Packard-Hannah Pingol Pi?gol ang galing!
: oist oo nga pala nag papansinan na ba kayo ni :?
di pa ako nakakakita ng ganun.
ah kaya siguro nabitin si babyfats kasi maliit ang chocnut ni frrenzy.
kung sino sino kase nililink eh :rotfl:
Di na uso lugaw, mag siomai ka nalng ts.
Si Bagito nagpi-Pex sa labas ng Pinas di ba?
baka may magkapareho ng IP address?
Hot Pants: may pinatuwad kapang suso!
maraming salamat sa inyo mga sirs.
Naalala ko si Nene dami kasi siyang pera
Note: Hindi lahat Motherboard Supported ng Program Check mo lang Mayroon ba sa Website nila.
Hi guys, bago lang po ako nagpost dito.
Sana lang mga ka-Pex na maglalaro sa turneong ito eh nde lang kayo puro dada.
hindi kaya ako ikahiya ni kobe?
ba 'daylight robbery' ang tawag dito?
anong ginagawa ng mga seminarista kapag bogli na bogli na sila :hiya:
Iba pa rin si Pat Morita RIP
Tina Lala: Wala lang natatwa ako.
kaw ba bossing di nagviolate ng kahit anong rule?
paano kung idedeliver, pwede rin po ba?
di pa nakapagtatayo ay pinagsasara na.
ano na nangyayari sa tshirts natin, sir?
cors,baka hindi mahanap ang ryt whole!
bakit hindi ko naabutan yung pagsasara sa lumang thread?
ikaw kaya nagturo kaya sakin niyan.
:drive: magandang umaga, hapon, gabi, madaling araw
At talagang usapang sisig tayo ngayon.
Anu po ba ang dapat kung gawin?
Kahit ano'ng gawing lambing, di mo pa rin pansin.
mamulot ng balat ng kendi, tapos ibalot yung maliliit na bato saka ititinda kunwari.
gheoski wrote:Analog po ung JVC ko, Estimate po kung magkano ung Capture/tuner?
naalala ko tuloy yung piktyur ni rd
Gusto ko yung How It's Made sa Discovery.
ginawa kong jpg, ginawa kong pdf, nagtry akong magpost wala ang url.
di ako marunong magluto eh :depressed::rotflmao:
kung wala kang time, pede namang mag-donate ka na lang.
Salamat po sa mga nagpost dito.
Hi sa lahat ng bumati :wave:
:hmm: anong bisita ang nipagsasasabi mo mami?
Katatapos lang niya ng caesarian operation, he, he, heh!
At kami pa ni rokies ang iniimagine mo.
di ko nga namalayan na nakapagluto na sya
Alam mo na sagot sa tanong mo sir.
Nais kong malaman bakit ngayon ka lang dumating
E_CyberCafe wrote:Bakit yung isa kong PC hindi makaconnect sa net?
isang sakay nalang anjan nako sa ofiz mo:glee:
di ba tayo'y narito upang maging malaya
kikaye, ikaw ba yang nasa avy mo?
Salamat sa pabaong chihcaron, yung kay ryx ang inuna kong buksan :rotflmao:
Kaya ayaw kong masyadong natutuwa, di maganda kapalit eh :mecry:
ng Reyna, kaya ganoon na lamang ang pag-aalala ng Hari.
ayaw mo nun TTJed lunod ka :rotflmao::rotflmao:
hindi ako nagbabasa ng EULA nila.
Ganun lang naman ang buhay,kapag mas nadadaig mo sila,sila itong ampalayer,idadown ka ng husto.
Kung magpupursige ka magtayo ng lanshop, maghanda ka na na maubos ang buhok mo sa kakabunot mo nito.
oo nga po VIA yung nakita ko
tapos ipukpok mo sa ulo para matauhan ka, yung ballpen itusok sa kaliwang mata mo.
sakit sa ulo 'tong eleksyon na 'to tapos ndi pa guarantiya na uunlad nga bansa natin.
galit na galit sa atin yung accord_ex na yun.
maulan na hapon sa inyo :wave:
Pagdasal niyo namang 'wag ako manakawan hanggang bukas.
Nagalit ang babae, ngunit pinabayaan nya na
Hindi mabuti sa kalusugan ang "junk food"!
Sige na bastusin mo na lang ako.
Di naman masyado na-miss :teehee: Slight lang :glee:
ewan ko lang sa mga susunod na araw
pero magdadagdag ako, jan ko ipapalagay.
Maraming salamat po sa mga opinyon niyo.
buti na lang hindi mainitin ang ulo mo
Ts lahat ng choreographies ni Mia Michaels sa SYTYCD.
ipinapayo sa mga may BURNIK na maligo na lamang upang ito'y maalis.
Maraming salamat ulit sa inyong lahat!
kengina, pang romansa ang panahon ngayon.
kailangan ko na palang mag-ipon ng pang-tuition ngayon pa lang.
Maraming salamat po ulit sa lahat
Ang lakas ng ulan simula kahapon.
Hindi na aabot sa nightshift ito.
Sabay iihawin matapos gilitan ng leeg?
Tayong lahat ay tinipon ng diyos
Jusko, paano kung harassin ako nun.
Di ko masikmura ang pagpapanggap nya.
Ano ang mas matipid sa gasolina?
Maya maya kakain na rin ako
Di ko pa rin alam kung
Paano mo inaabuso ang katawan mo?
Hindi po kaya ng katawan ko.
Ingats na lang po sa lahat
Ano na bagong balita sa iyo?
Musta na po sa inyong lahat?
Mahirap gamutin ang katamaran, kasi nakakatamad!
Mga anung oras ba matatapos yun?
Gusto ko tuloy kumain niyan bungi
Paniguradong matutuwa siya.
Ang puso niya'y puno nang kaligayahan.
Ilan ang mga kulay?
Nakakapagbasa ako ng Ingles.
Nakikita ko sa mata mo.
Di ko rin maipaliwanag.
Hindi ako mabubuhay nang walang telebisyon.
Hindi ko maalala ang pangalan niya.
Hindi ko matandaan ang pangalan niya.
Wala akong pakialam kung anong gawin niya.
Ang pangarap ko'y nasa Hapon ako.
Parang gusto kong maglakad-lakad.
Maaga akong umuwi bawat araw.
Gusto ko rin itong kulay.
Gusto kong maglaro ng mga salita.
Gusto kong magbiyaheng nakatren.
Binasa ko ang New York Times.
Nagbabasa ako ng New York Times.
Nakita ko siya pagkalipas ng sampung taon.
Nakita kitang may kasamang matangkad na lalaki.
Dapat magtanong ako, di ba?
Naiintindihan ko ang pakiramdam mo.
Gusto kong ako'y maging nasa plano mo.
Pumunta ako sa nimumultong bahay.
Gusto kong mapanood ang pelikula.
Malimit na ako'y kalahating gising lamang.
Kung di ka kumain, mamamatay ka.
Bihira lang umulan dito.
Mas mainit-init na.
Maaaring umulan anumang oras.
Parang buhay pa siya.
Halos hatinggabi na dito.
Talagang madilim sa labas.
Kaunti na lang ang kailangang gawin.
Puwede ko bang hiramin ang bisikleta mo?
Pakisabi sa akin kung kailan pupunta.
Tinanggi niyang natagpo niya siya.
May mata siya para sa kagandahan.
Hinila niyang pataklob ang sweater niya.
Pakibagalan niyo po ang inyong pagsasalita.
Dahan-dahan magsalita, nga!
Biglang umulan.
Biglang naging maingay.
Di pa kumalembang ang kampana.
Medyo malayo ang estasyon.
Nars ang anak nilang babae.
Halos walang mga libro.
Walang TV sa kuwarto ko.
Hinalal nila siyang chairman.
Nag-away sila hanggang sa katapusan.
Puno ng aklat itong kahon.
Gawa sa kahoy itong sulatan.
Uminom ng tasang kape si Tomas.
Humaharap ng hamon si Tom.
Gusto ni Tomas ang siyensiyang piksiyon.
Mahal ni Tomas ang siyensiyang piksiyon.
Nagkakasayihan kami.
Binili namin ang bahay ng mama.
Binili natin ang bahay ng mama.
May parti kami kagabi.
Nanahimik kami sa silid.
Babalik kami muli.
Ano naman ang kasintahan niya?
Anong sinabi ni Tom tungkol sa akin?
Anong nangyari sa pagkain natin?
Anumang sinasabi niya'y totoo.
Kailan tayo kakain, kaya.
Saan ang pinakamalapit na bangko dito?
Aling sapatos ang napakaliit?
Sumunod ka sa sasabihin ko.
Mas magaling na huwag mong puntahan iyon.
Nahawa ako sa sipon mo.
Kailangan ng pintura ng bahay mo.
Halos walang naniwala sa kanya.
Ang hindi magandang panahon ay hindi hadlang.
Pwede ko bang hiramin itong payong?
Maaari ko bang makausap si Tom?
Alam mo ba ang daan pauwi sa inyo?
Natanggap mo na ba ang sulat?
Umiinom ka ba ng tsa, o kape?
Alin ang mas gusto mo, ang ulam, o ang isda?
Gusto mo talagang malaman?
Gusto mo talagang maalaman?
Gusto mo bang tignan?
Gawin mo na ang takdang-aralin mo.
Huwag kang pumatol sa mas bata sa iyo.
Nakakita ka na ba ng koala?
Sa isang sens, artista siya.
Pinaghahahanap siya ng mga pulis.
Pininturahan niya ang bisikleta niyang pula.
Ngumiti siya, tapos nagpaalam.
Nag-aaral din siya ng Intsik.
Gusto niyang kumanta ng mga lumang kanta.
Malapit na siyang gumaling.
Hayskul na estudyante siya.
Talagang di siya paparini.
Nagsusulat siya ng mahabang liham.
Ano kaya kung pumunta sa sine?
Gusto pa ninyo ng kape?
Magkano ang kailangan mo?
Pinaalala ko siyang huwag magmaneho.
Maglalakad-lakad lang ako.
Di ko gustong pumarini.
Di ko kita ang kaibahan.
Balak kong pumaroon.
Hindi pa ako nakapunta sa Paris.
Kailangan kong gumamit ng palikuran.
Alam ko kung saan siya nanggaling.
Gusto kong magbiyahe nang magsarili.
Gusto ko kung paano ka ngumingiti.
Gusto ko mas ang dalandan kaysa sa mansanas.
Gusto ko talaga makita si Tom.
Kita kong may bulaklak sa ibabaw ng pupitre.
Palagay ko nagsisinungaling siya.
Saan ang malapit na telepono?
Bakit hindi ka gumamit ng pay phone?
Bakit gusto mong umalis ngayon?
Meron bang gusto pa ng kape?
Pakibukas mo nga ng pinto?
Magsulat ng sanaysay tungkol sa Pagkakaibigan.
Maaari mong imbitahin ang kahit na sinong gusto mo.
Dapat magpahinga ka pagkatapos ng eksersays.
Makakalimutan mo rin ako balang araw.
Hindi ako ang dapat mong tanungin.
Una ang pangalan mo sa listahan.
Malakas ang hangin buong araw.
Mga ilang libro meron ka?
Lahat ng halaman ay kailangan ang tubig at ilaw.
Mahal na hobi ang astronomiya.
Marunong ka bang magbilang hanggang sampu sa Intsik?
Mayroon ka bang reklamo?
Marunong ka bang magmahjong?
Nagiging mahal ang lahat.
Palagi siyang humihiram ng pera sa akin.
Tinanong niya kung gusto ko ang math.
Nanakaw 'yong kotse niya kahapon.
Talagang gusto niya ang siyensiyang piksiyon.
Isang tasa pa ng kape?
Paano sinusulat ang apelyido mo?
Gaano kalayo ang sumusunod na estasyon ng gasolina?
Ilang wika ang marunong ka?
Sawa na akong kausapin siya.
Di ko na mainom ang serbesa.
Talagang hindi ako sumasang-ayon dito.
Isip kong hindi nila naintindihan.
Ayaw kong kumain.
Di ko alam kung nasa akin pa.
Natutuwa ako sa litrato.
Araw-araw nagbubus akong papuntang eskuwela.
Nagpapalaki ako ng mga orkid sa grinhaws ko.
Sana'y hindi nila ako niloloko.
Mga sampung talaba yata ang kinain niya.
Akala ko tatay ni Mary si Tom.
Gusto kong bumalik doon ngayong gabi.
Sabihin mo sa akin ang katotohanan.
Basta tatapusin ko itong trabaho.
Di ko yun mahuhulaan.
Kung ako ikaw, mag-aaral ako nang mas mabuti.
Sa Inglatera, ang Labor Day ay ginaganap tuwing Mayo.
Mas mahirap ba ang Ingles kaysa sa Hapon?
Kakain ba rito, o magteteyk-awt?
Hindi kailangang maging ganito.
Umiinit nang umiinit na.
Kumukulimlim na sa labas.
Mas komplikado kaysa sa iyan.
Kagabi, nakinig ako sa radyo.
Inom tayo o kung ano man.
Galing Osaka ang lolo ko.
Naglalaro ng manika ang kapatid ko.
Pawalang galang, po.
Nakakasira ng ating Tiyera ang polusyon.
Tinanong niya kung ba't siya umiiyak.
May pusa siya. Puti ang pusa niya.
Kilalang-kilala niya ang nanay mo.
Sabi niya'y gusto niya ng mga bulaklak.
Nag-taxi siya papunta sa museo.
Nagsulat siya ng libro tungkol sa ibon.
Sabihin mo samin kung anong alam mo tungkol kay Tom.
Nag-iisang nakatira ang matandang babae.
Puno ang bote na ng tubig.
Tumakbo 'yong bata nang nakita niya ako.
Malaki ang populasyon ng siyudad.
Nililibot ng Buwan ang Tiyera.
Kamakailan lamang pinaluwag ang mga alituntunin.
Tunay pala yung tsismis.
Hindi makagupit iyong gunting.
May mabigat na buwis sa tabako.
Wala silang tsoys kundi umalis.
Nagbebenta ng mga angkat sila sa tindahang iyon.
Namatay si Tom nang may hawak na baril.
May rason si Tomas na magalit.
Kailangan ni Tomas ng oras para mag-isip.
Ang mga magulang ni Tom ay si John at Mary.
Dalawang pamilya ang nakatira sa bahay na iyon.
Nag-aalmusal kami sa loob ng gusali.
Hindi ka imbitado sa party.
Bakit mo sila pinaparusahan?
Saan mo gagamitin ang perang 'to?
Nasaan na yung iba pang files?
Nasaan na yung iba pang mga file?
Anong klaseng musika ang gusto mo?
Ba't mo pininturahang pula ang bangkito?
Bakit di mo sabihin sa kanya nang diretso?
Di ka ba sasama sa aming pagdaldalan?
Talagang maaga ka nitong umaga.
Alam mong ayaw ko ng itlog.
Dapat huwag ka nang manigarilyo.
Mahuhuli ka sa eskuwela.
Magpatingin ka na sa doktor.
Ang problema mo'y parang yung akin.
Ang relo mo'y nasa mesa.
Ang relo mo'y nasa ibabaw ng mesa.
Tumutulog ang tsuper sa kotse.
Naroon ang lahat ng mag-aaral.
Isip mo bang tulungan sila?
Malapit na ang taglagas.
Umasal kayo nang maayos habang wala ako.
Puwede bang magrolerskeyt sa parkeng ito?
Pakiabot nga ng asin?
Ang mga dolphin at balyena ay hindi mga uri ng isda.
Pinapasok siya ni tatay sa study.
Umalis ka na bago makita ka nila dito.
Uminom ka na ba ng gamot?
Wala siyang kinakain kundi prutas.
Binigay niya sa akin ang sulat at umalis.
Di pa siya umuwi, ano?
Ipinakilala niya sa akin ang anak niyang babae.
Kakakain lang niya ng sushi at uminom ng serbesa.
Nakatira siya sa nayong katabi ng Osaka.
Nakatira siya sa isang baranggay malapit sa Osaka.
Nagkunyari siyang hindi nakikinig.
Sabi niya'y alas nuwebe na.
Mukhang nabigo siya sa kanyang anak.
Wala siyang iniisip kung hindi sarili niya.
Kilala ng maraming tao ang mukha niya.
Marapat ang imbensiyon niya ng atensiyon.
Paano mo nalaman itong mga bagay na ito?
Hindi ako makapaniwala na sumusuko ka na.
Wala akong magawa kung hindi sundin siya.
Sa memorya ko, hindi niya sinabi ang ganoon.
Hindi ko matandaan kung kaanong kataas siya.
Kung minsan, hindi ko siya maintindihan.
Mas gusto ko ang tag-lamig kaysa sa tag-init.
Mas malaki ang pagmamahal ko sa'yo kaysa sa pagmamahal mo sa akin.
Baka lumabas ako kung tumila na ang ulan.
Isip kong talagang mabait na tao ka.
Lumaki akong nakain ng pagkaing Meksikano.
Na-bakunahan ako laban sa trangkaso.
Di ako pupunta sa paaralan bukas.
Pupunta ako sa Tsina sa susunod na linggo.
Hinahanap ko ang aking bolpen.
Iniba ko ang ley-awt ng websayt ko.
May golpkors bang malapit dito?
May supermarket bang malapit dito?
Unang beses mo ba ito sa Hapon?
Imposibleng gawin kong ganoon.
Parang meron na tayo ng lahat.
Sa tingin ko ay matapat siya.
Ipaalam mo sa akin kung saan ka mananatili.
Tingnan natin kung anong mangyayari.
Nilagay ni Maria ang buslo sa ibabaw ng mesa.
Puwede ba kitang makausap sandali?
Libangan kong mangolekta ng lumang barya.
Wala namang nagsasabing hindi ka pwedeng mangisda.
Hindi lahat ng mga tauhan ay dumalo.
Ay naku! Nauubusan tayo ng gasolina.
Ay naku! Nauubusan kami ng gasolina.
Pakibili mo nga ako ng bagong kompakdisk ni Shakira.
Punta naman kayo sa bayan namin minsan.
Pinaalala niyang huwag niyang gawin.
Hindi na siya ngumingiti para sa akin.
Pinospon niya ang biyahe niya sa Meksiko.
Humahabol ang ilang tao ng kagalakan lamang.
May nangyari sa kotse ko.
Nakakatuwa ang pagsasalita ng Ingles.
Ang tagumpay ay depende sa ginagawa mo.
Pakisabi sa akin kung kailan ninyo gustong mag-order.
Maglalayag ang eroplano sa ika-5.
Iyon ang pinakamagaling na araw sa buhay ko.
Aksaya iyon ng oras at pera.
Natutulog ang pusa sa mesa.
Nabansagang traydor ang lalaki.
Ginising ako ng ingay.
Gula-gulanit na ang lumang kastilyo.
Naghahanap ang pulisya ng masisisi.
Umaagos ang tubig sa ilalim ng tulay.
May mansanas sa ilalim ng pupitre.
Di komportable ang mga upuang ito.
Nagbilad sila sa araw.
Nagsalita silang nagkakape.
Gusto nilang pag-usapan ang mga bagay tungkol sa relihiyon.
Masyadong maliit itong T-shirt sa akin.
Ito'y mahirap na problemang matematika.
Di akin itong relo, kundi iyo.
Pinakamagandang araw ito ng buhay ko.
Di alam ni Tomas kung ano pang gagawin niya.
Mas gusto ni Tomas ang kape kaysa sa tsa.
Gusto ni Tomas ang pizza at pritong patatas.
Binabayaran ni Tom si Mary para linisin ang kanyang bahay.
Gisingin mo kami para sa almusal.
Di natin talagang mahuhulaan ang anuman.
Di namin talagang mahuhulaan ang anuman.
Dapat huwag tayong magdaldalan sa aklatan.
Naglakad kaming palibot ng lawa.
Anong ginagawa mo sa mga libreng oras mo?
Kung saan may buhay, may pag-asa.
Pupunta ka ba sa party mamayang gabi?
Wala kang makitang kamalian sa kahit sino.
Hindi ka dapat kumain ng kahit anong maanghang.
Iniintay ka ng mga kaibigan mo.
Ang aksidente ay bunga ng kawalang-isip.
Pagkatapos manuod ng tibi, natulog na ako.
Hinog ang seresa sa Hunyo o Hulyo.
Sarhan mo ang mga mata mo nang tatlong minuto.
Tinulungan ba ni Tomas ang nanay niya kahapon?
Sumali ka ba sa singing contest?
Meron ba kayo nito sa mas malaking says?
Huwag kang matakot magkamali.
Ayaw mo bang pumunta sa party?
Nakakain ka na ba ng pagkaing Hapon?
Nakapaglakbay ka na ba sa pamamagitan ng eroplano?
Gumising siya nang alas-otso ng umaga.
Katulong ng arkeyologo siya.
Abala siya sa paghahanda para sa biyahe.
Atat siyang pumunta sa ospital.
Nakatira siya sa bahay doon.
Ayaw na niyang pag-usapan pa tungkol doon.
Ipinakita niya sa akin ang daan papunta sa tindahan.
Dalawampung sigarilyo siya sa isang araw.
Gusto niyang tumira sa Hilagang Amerika.
Gusto niyang mag-aral ng musika at sayaw.
Gaano karami ang mga tao sa iyong grupo?
Ilang tao ang nasa grupo mo?
Naniniwala akong wagas na Picasso iyon.
Wala akong pinangako na kahit ano sa kahit na sino.
