sentence,profane
Eto mga Laro ko kahit ngayon sinasabi ko nakatatak sa buhay ko,0
isang maulan na umaga sa lahat,0
para maging gigabit ang LAN mo,0
Tuwing sasapit ang SIMBANG GABI naka kumpleto na ba kayo nito,0
si justjude makausisa parang pulis ,0
dalawang ngongo nagsasabi ng ILY sa isat isa,0
dmateo wrotetry nyo munang magformat ng isa,0
At sa hatinggabi ay nagiisa na lang,0
wala lang may maitanong lang hiya,0
rolleyes syempre pag bolgi na bogli ang semenarista nag tetebats sila rotfl,0
Pag bumaba ang rpm tandaan ang position,0
anong kalimitan mo dati na nilalagay na sagot sa define love sa slumbook,0
Bato bato sa langit ang tamaan mabukulan sana,0
Ano po ba ang mas maganda sa dalawa,0
KUNG gusto mo talagang magnegosyo kahit ano pa yan DAPAT BUO ang loob mo,0
kumain kami nagusap binalik ang nakaraan sabi ko nalang wag nang,0
Mag lalag talaga yan nag totorrent ka eh,0
meron kasing nalulusaw sa asim ng pawis eh,0
Minahal kita pero akoy ginago mo,0
Yung palaro ni Xetra nasaan na,0
Thanks po ulit sa inyong lahat,0
maraming salamat po sa mga sumagot,0
ano po ang dapat kong gawin,0
Anong tawag sa Truck Form ni Daimos bago cya maging robot Diamo Truck,0
magandang araw po sa inyo mga sir,0
Hindi si Mohammad ang Kvpal si Allah,0
naks naman ehekutibong ehekutibo ang dating glee,0
Hindi mo masasabi kung mageexpand cya,0
Babangon ako mula sa pagkakahimbing pag sadyang pinadama mo,0
salamat po ng marami sa inyong lahat,0
Yung isa nga higanteng vecki pa,0
sige kosang CIP ilang taon ka na,0
grabe ang ineeettalo ang hotness ko rotfl,0
si bochanna roces nagpahinga ang pechay kaya fres na fres na iyan,0
Dapat mo Rin ilagay sa Profile anong Laro,0
Topic Ano ang pinakaayaw nyong gulay,0
Anong taon naihayag ang kalayan ng Pilipinas,0
hindi ko alam kung ano problema,0
wala akong alam sa nisasabi mo,0
Isinangkap ni Birbal ang laway ni Ahmed sa mahiwagang,0
matilde si beachie ang basehan ng dalagang filipina hiya,0
Kelan ka huling nakatulog sa sinehan,0
may bago ka palang alaga manay nena glee,0
ang lalong problema eh ung mga bata na limitted lang ang oras kailangang kagad makauwi kaya dapat maiupo kagad,0
maraming salamat po sa lahat ng nagreply,0
ano sa tingin nyo mga bossing,0
Pag si Andwang binash Dedmadela siya,0
Add kulang mahirap maghanap ng Second Hand Items na Tatagal ang Performance sa darating na panahon,0
May unfollowing pang naganap sa Twitter,0
So pinababa nga cya sa may dorm pero bago cya bumaba,0
Sinong may sabing matet pangalan ko,0
Kung ikaw ay isang hayop bakit baboy,1
naks naman si hardrive naloka sa hubad na naliligorotfl,0
Maraming Salamat po sa mga tulong nyo mga sir,0
Ikaw taga Loandon ka rin ba,0
Hindi mo sinagot ang tanong ko,0
Bandwidth Management Limit mo Ilan MBps Per Computer,0
Maraming maraming salamat po sa mga replies,0
kung may ikaw anong kwentong fibisco mo dito may anong kwentong KH mo hiya,0
Kayo itong may pakotse tapos ako uutusan niyo pumunta sa,0
I openforward mo si IP ng Web Server sa router,0
ano po ba pagkakaiba nung dalawa,0
kosang yd eto mapula padin ang hasang,0
kala ko ba walang sayangan ng kilos,0
pag ako kumagat sayo tanggal pati laman bungirotfl,0
Kailangan matapos muna yung TIME bago MAKAPAG ADD ng TIME yung CLIENT USER,0
Dito po ba ang Mahi Mahi Tribe magpopost sana ako ng Coconut eh,0
Sabon  mabangong bagay na ipinapahid sa mabahong katawan,0
wala naman akong ganung piktyur ahh naka pansit meron,0
Aside sa Technical Know how dapat siguro meron ka din Customer Service Skill,0
pag dumating ang oras ng singilan walang nakakatakas kahit ang kaliitliitang pagtataksil,0
pero kung sadya sinasaway ko talaga,0
dehins sir nagsususgest lang po ako ng maganda niyang pagkakakitaan bisyo,0
ang hirap talaga lumaban kung tatabihan ka ng maraming pc,0
Kahit nga umaga hapon gabi madaling araw pwede,0
Yung nanay nya kilalang matapobre nung kapanhunan nya,0
Nakakita ako ng tatlo sa Walgreens kahapon tumibok ang puso ko,0
Kung walang Facility ang DSWD pakakawalan parin yan,0
Halimbawa pogi pabili nga ng yosi pogi magkano fishball mo,0
Ano ba talaga ang dextroscoliosis saka delikado ba ito,0
hindi ko alam kung bakit glee,0
Ang dami kong tawa dito rotflrotfl,0
Sa Espaol ang larong FOOTBALLSOCCER ay FUTBOL,0
Re pag Nag Kita Kayo Ng Ex Mo,0
Nagbibigay ako pangpuhunan panindakesyo nakunanghuhuli MMDA ngayonetc,0
kung hindi sila bubog sarado ulet yun,0
Lahat naman tayo naghahangad na mapabilang sa banga ng langit,0
dumadami na ang mga kuto este mga alimasag dito ah,0
ano ba to puro matatampuhin mga tao dito,0
Ikaw Dok K anong kinain mo,0
KAYO ano ginagawa nyu sa LUMANG PCs,0
Engelbert Jan  sayang mga tol wala kayo nung inuman EB,0
tingin komay biglang naghumindig na dyan sa tabitabi,0
hindi kailangan maging debotong katoliko para maintindihan ito,0
Hindi ko alam kung saan ako nagkulang,0
ang dami kung gulong dito rotflmaorotflmaorotflmaorotflmao,0
wag mo namang masyadong binobroadcast dito iyan hiyabashfulbop,0
Sa Samurai X ano ang totoong pangalan ni Kenshin,0
Thanks po sa mga nag reply,0
Format C bago masunog Board mo kakaClone baka magaya ka sakin,0
Isa kang malaking libag na tinubuan ng pisnge,0
hindi lang ccna sabi ko kailangan mvp ka rin,0
Kung sa bagay mas bagay sayo yang itim kakulay ng budhi mo,0
Cots  naks naabutan si nw,0
Nelson  nanonood sa nagsasayaw sa stage,0
sobrang laki ng binaba ng temps,0
Hindi ko alam kung ano ang ipopost ko,0
hindi ko alam kung makakapunta ako bukas,0
sinigurado kong matalas ang kutsilyo na gagamitin sa paghihiwa ng kikiam,0
maraming salamat po sa mga tutulong,0
Ano kaya problema nito mga master,0
kung gusto nyo sige ihatid ko kayo sa sampaloc pero magbababa ulit ako ng panibagong metro,0
gandang umaga po sa lahat wave wave,0
Pwede Ba Magwash Ng Mc Kahit Mainit Pa Makina,0
Nelson  nanonood sa nagsasayaw sa stage,0
so ano na balita sa iyo,0
nasa diyos ang awa nasa tao ang gawa,0
Topic Anong masasabi mo sa akin bilang kakosa kosang cip,0
San ka hahalikmagpapahalik sa unang date,0
Pasyente Dok bakit ganito ang operasyon sa ulo,0
parang si Asi Taulava na lang yung pinakamaling na Center sa pilipinas,0
wala po sanang magkakasakit sa amin,0
wag mo ng iupgrade lumang units,0
yung PIU pala  nagmumurang soshalan,0
Ang dami ko nanamang natutunan ngayon,0
Dito sa Long Island New York,0
di ko intensyon na akitin sila bop,0
jl hellowave grabeh sobrang barado ng ilong ko,0
maraming salamat po sa mga magrereply,0
topic bakit ang aso kung makajebs sobrang dami,0
well pag nagkita kami siguro ibang kwento naman diba,0
haha kala ko ba matutulog ka na,0
Ano ang gusto mong kainin ngayon,0
salamat po sa inyong pagtanggap sa akin,0
Sino naman yang nasa avy mo,0
Troy Howdy Smith sa papel na,0
ako hindi pa nakakain ng balothanggang penoy lang ako,0
para ka talagang may sumpa pag hinahanap ka lumalabas ka,0
suwerte sa sugal suwerte sa pagibig  mga anak ng diyos,0
Maraming salamat po sa lahat ,0
halu halu sa inyong lahat wave,0
Maraming salamat po sa mga tutulong,0
Pending ito nationwidepero dapat may kalapitan sa dti office,0
TOPIC naalala mo pa ba ang lagi mong meryenda noong bata ka pa,0
Tanong ko lang po baka matulungan nyo ako,0
Ginoo  inaasawa ni ginang na may inaasawang iba,0
nagpapasasa si Ahmed sa ng Reyna na mistulang asong ulol,1
katze wag tayong magulo may ligawan ngayon ikaw talaga,0
panalo yung pinepedicure tapos nabaliwbumula bibig yung tagalinis kase sobrang dumi,0
TopicLuluhod ka pero Hindi Mo siya mahal oR Dadapa ka,0
Ibalik natin ang dating GunZ The Duel  Gunz Online,0
Sinoli ni Erap ang libro sa library,0
At sa paglaki niya kaligayahan ang dulot sa kanya,0
San po ba makikita yung quot windows key quot sir,0
Hindi mananalo ng kagatan sakin yun,0
Nang ikay ibigin ko mundo koy biglang nagbago,0
anu po kaya problema nito sir,0
Juan pare ang dalidali ngang ipasok nung mga lansones,0
Kabag  utot na naipon sa tiyan,0
batobato sa langit ang tamaan may bukol,0
Kung ayaw mo maniwala di wag,0
Gusto kong makilala si  kayong lahat,0
Salamat po sa lahat ng nag welcome,0
Maraming salamat po sa mga magrereply,0
Naisip namin baka Power Supply ang problema kaya kinabit namin sa ibang PC pero gumagana naman ang Power Supply,0
Ako Post ano Tama Opposite sa Panloloko niya,0
Biglang Tumaas ang Ping Ko sa Special Force,0
hindi ko alam kung ano ba ang papasukan ko dun,0
ikaw ba yan nasa avy mo,0
setsu BB sobrang nacutean ako sa chowchow ng kapitbahay namin,0
wala pa kong tulog galing akong duty,0
Kailangan ni PNoy nyan lalut ngayoy kailangan nyang maglabas ng pera,0
Grabe si Kreuk kung makasabunot kay PnD kahapon ah,0
Hubad panty may buwanang dalaw,0
sino kumakain ng hito ditomay mga nandidiri kasi sa hito,0
nako mami magrereklamo ang bf mu mataas na matrikula glee,0
meron namang nagttry na pumasok katulad ko pero di nagtatagumpay,0
Imang  Yes ginto na ulit,0
wave salamat sa pagdaan sa thread,0
gulong ka uli pag narito si don kersen matutuwa yun hihi rotflmao natutuwa yun sa mga babaing gumugulong eh,0
Sir ano po ang dapat kong gawin,0
ang dami kong tawa dito cip rotflmaorotflmaorotflmaorotflmao,0
Kaya lang nagiisnow sa Amerika ngayon ay dahil sila ay nasakop ng British noong unang panahon,0
Hindi no nagiisa lang yunLOL nagpapansin lang ako glee,0
Anong kakaibang bagay ang gusto mong gawin para icelebrate ang Pasko,0
eva kelan sunod niyong pagkikita ni h,0
ilan lamang ito sa untiunting pumapatay sa industriya,0
Topic Ilang taon kayo unang namboso,0
 aso nasagasaan mga garapata sugatan,0
pwede ka tumae humiga kumain nasa byahe naggygym habang nanonood,0
parang ang sarap nga itry nyan hiya,0
si kheldar yong junakis ko dito jlrotfl ang junakis kong mas matanda pa sakin charing,0
Kung may hahatak sayo pababa dito ay kapwa pinoy din,0
Mister ni nene Sino yang katabi mo,0
mas madaming tao mas mainit mas maingay,0
mas madaming tao mas mainit mas maingay,0
karlodatu wrote langya naman pinag tripan,0
hindi ako marunong nun kisap depressedrotflmao,0
ang dami kong ibbr rotfl rotfl rotfl,0
maraming klase ang kakayahan ng tao para magkapera nde lang IQ meron din EQ atbpng mga Qs,0
si TTJ walang salawal sa avatar,0
masama manggulpe ng asawa masama din magnakaw ng pera,0
isang magandang araw po sa inyong lahat,0
Nang mawala ngiti sa mukha mo gaga,1
Sabi ni Jed dito daw kasi niya mapapalawak ang kanyang karanansan bilang isang artista,0
pwede rin ba kitang maiadd sa Friendster,0
wag nyung emix yung ibatibang klaseng inks,0
pag pakpak bumuka lilipad ang ibon,0
Veking Natrap sa Katawan ng Isang Sexyluscious na Vavae,0
Ikaw ang pagasang tanglaw sa dilim,0
mga taong ginagamit ang kahirapan para maexcuse sa pag gawa ng tama,0
Yung hindi ibigay ang kanang pisngi ko pagkatapos ninyong bigyan ng isang matindi yung kaliwa,0
tapos akong bahala sayo heheh sagot kita,0
di mo ba alam Terry si AltarBoy Ate ako niyan glee,0
Tulume Father walong Ama Namin na po ang dadasalin ko,0
Kung kaya mong isipin kaya mong gawinI,0
ano ang pambato mong kanta sa bidyoke,0
tsk tsk tsk mga utak nasa talampakan na ata,0
Ang tunay na lalake ay hindi vegetarian,0
ang sarap kaya kant tin ng pw t ni bitsi,0
Bakit hindi makapasok ang isa kong PC sa Friendster,0
Topic Paano kung makakita ka ng taong grasang nagba ba te,0
Bakit ba lagi mong binibreak ang rules,0
Mas lalo kang hindi uunlad sa ganyang pagiisip dahil pagiging makasarili ang pinaiiral mo kapag ganyan,0
yung mamang mahirap ispell na nick,0
Pero pwede sila makaconnect pag iba nag create,0
EDU Ano ang Kulay ni Incredible Hulk,0
At si Spook ang tsimosa nating kapitbahay,0
belle aray wag ganun panget nga,0
wala naman akong ginagawang masama ah,0
buti na lang malapit na magbakasyon sina burn may kagimik na ko,0
Sana biglang si Fergie yung dumating,0
ang lakas mang hijack ng thread,0
At si Itay pa rin ang nagturo kay Kuya kung anong,0
ces haler brush usapang friendzone parin nga,0
bportal wrotemga taga ULOP patulong naman po,0
Ilan beses nyo nililinis sa loob ng isang taon,0
Salamat po sa lahat ng bumati,0
na tayo y mabubuhay na tahimika t buong Ligaya,0
Magandang tanghali po sa inyong lahat,0
magandang umaga tanghali hapon gabi sa lahat wave,0
hehe ibig ko sabihin malamang magkabatch tayo okay hehehe,0
nakita ko kani kanina langkunwari lang ata ito eh maalala ko nagaaral ka ata ng programing lol,0
ano po kaya dapat kong gawin,0
binoecruz wrotePlano ko magexpand sa isang pwesto ko commercial area  bakante kasi yung katabing pwesto ko,0
Ito ay ang SRP Software Restriction Policies ,0
tingnan mo si Makoyyaman di bahanggang ngayon ayaw pa rin ipamigay yung yaman nila,0
dnmi wrote BondServant wrote sabi nila hindi na rin daw magtatagal ang buz na ito naniniwala ba kayo,0
kelan ka huling naglinis ng kwarto mo,0
sabi mo tumataas FPS pag nagcclash,0
wave sa lahat wave wave wave,0
Topic Anong kulay ng pantybrip niyo ngayong umaga,0
oo But ibang Clasing Gagamitin pang Outdoor ang paradiyan,0
Mga paps tanong ko lang po,0
Topic Ilang taon kayo natutong magmura,0
di pwede ayaw dapat beauty talaga,0
Naalala ko tuloy yung umigib si Nuss,0
gusto ko sanang pumunta pero pagiipunan ko muna,0
Ang ganda nio naman ate bat nio naisipan pumasok sa mga panget,0
para hindi ka magsisi sa huli,0
ano po kaya ang problema nito,0
kung di ka pala naniniwala sa ligaw ano pinaniniwalaan mo,0
Try mo munang Magpalit ng SATA Cable,0
Maraming salamat po sa lahat ng sasagot,0
salamat po vmala_in_se fqtprt sa pagsagot,0
At nung lumanding yung ipis sa dingding ay hinanda ko na ang sarili ko,0
di ko na alam ang gagawin ko,0
Ang matagal ko nang hinihintay  Starcraft Broodwar,0
ang dami mo palang nakakalat na barya sosyalin rotflmao,0
ano po ang pwede kong gawin,0
mukhang mapapasabak sa Skype YM Facetime FB glee,0
NAME,0
ang tatay ko KUMAKAIN ng AHAS,0
baka wala sa hulog yung bibiruin mo eh glee,0
Ngayon ko lang nalaman na meron palang BDO Junior Savings Club,0
Doon ko ibinase yung sinabi ko,0
Maybahay  asawang utusan sa bahay,0
wala kabang magagandang chikababes na kapitbahay,0
LOTR wrote hindi po nangraraid ang papt agadagad,0
Ano ba magandang motorr pang singitan sa matarapik na kalsada,0
At si Itay pa rin ang nagturo kay Kuya kung ano ibig sabihin ng,0
Salamat sa pagsagot kosang yellowdancer rocker,0
wag mo kong hamunin rotfl rotfl rotfl,0
wag ng malumbay lalo ka papanget sige ka hmm,0
lagyan na manipis na alambre sampayan yung butas,0
Ilocano Pampango Ilonggo Zambal  ibaibang FULL LANGUAGES ang mga ito,0
sa pagkakaalam ko mayaman sa alangang paniki yan,0
parang ganito      patlangpatlang,0
Ang tanong anong prinsipyo ang ginagamit mo sa buhay mo,0
Kung ako ang mayari ng kumpanya HINDI AKO KUKUHA NG EMPLEYADONG NAGYOYOSI,0
Erap Anak may nakalimutan ka Boy Bawang cornik ,0
Sana si Hugh Jackman pa rin ang Wolverine para matuwa nang husto si Myk,0
wave Hello po sa inyong lahat,0
eh sa ayaw kong mangitim lalo bakit ba,0
Buti Pa Ang Biglaang Lakad Natutuloy Ang Planado Hindi,0
Teka ang sasama ninyo buhket ninyo pinagtutulakan palayo si saint,0
karamihan ay WALANG NAGBABAYAD NG TAMANG BUWIS SA BIR DITO,0
Magandang gabi po sa inyong lahat,0
Ano po ba ang gusto mong malaman,0
Kung kaya mong isipin kaya mong gawin,0
Malusog  hitsura ng tumatabang balat,0
salamat po sa mga nag reply,0
Hindi naman ako engeng para kausapin sarili ko,0
wave ani boch TTK popays fg pareng luks pareng cip cccocoburrr stolenkiss,0
wayneownage wrote May lumapit sakin magpapanetwork daw sila ng mga computers,0
Haler ces howdy mag mowment muna kayo diyan ni az bungi,0
Kung walang sf bagsak ang negosyo ko hehehe,0
Kung magka problema pa Magwiwish ka Na Lang Na ibalik Sa Dati mong ilong pero Hindi Na Pwede,0
Ano sa tingin nyo mga master,0
Ilang direktor ang umabuso sa atin para marating natin to,0
Taray umaabot hanggang Greece ang beauty,0
wala atang ganyan karamihan walang malasakit sa negosyo natin,0
Gang ngayon lang ang paisa isa bati ah pag dumadami tao kakaumay bumati ng paisa isa hehe glee,0
tanong ko lng po mga sir,0
wala na akong maisip na topic,0
habang naglalandian kayo ni nena si BB ang papapakin ko pacute,0
salamat sa pagdaan Ish okay asl pls,0
Ano po kaya pwede kong gawin,0
salamat sa pagdaan sa aking munting thread,0
Merry Christmas po sa inyong lahat,0
Kamukha ni TT Sengki yung may hawak na papel sa gitna,0
iceMARK mahirap nang mataasan ng kilay,0
Si Noy nung naging pangulotinawag syang PNoy,0
Mga ka ULOPs patulong naman po,0
Buhay ni Stephen Hawking nung kabataan niya,0
maraming salamat sa inyo mga sir,0
Kung si Aragorn ay may Arwen Si Katze meron din namang Arowen glee,0
Kung magkakaroon ka ng scandal ano magiging pakiramdam mo,0
eto nganga sa officekonti ng studentsbop,0
uwi muna ako pansumandali mga kabahaydrive,0
kung sa isp problema hindi magfull ang buffer,0
rotflmao E pakengshizz naman si IU e ayoko ng karakter niya dun,0
salamat sa pagsagot kosang DW rocker,0
Maraming maraming salamat po sa tulong nyo,0
Nag Swap narin ng HDD ayaw parin,0
beauty waley shonget sa familya namin,0
Salamat po sa inyong lahat ,0
Magmula nang kitay makilala oh,0
ang uod kapag namatay ay tinatao,0
Kahit sino pwede ako lumabtim parang artista lang yan,0
Lalawigan  syudad ng kahirapan,0
Or kapag namatayan sila madali silang makakarecover,0
Gusto ko sana palitan ng bago,0
eto ang pambato ng Gensan sa BB Pilipinas,0
Kristie  hinga ng malalim tapos iyak huhuhuhu,0
iniisip ko baka magkagulo sa Family namin e mecrymecry,0
Maraming salamat Malaking tulong ho ang inyong mga tipsadvice,0
maulang gabi sa inyong lahat wave,0
sabay sisisid sa ibaba palalim ng palalim,0
Pag ikaw nalaglag diyan sa bubong ako lang magisa ang manonood ng sine,0
Pag matigas mataas ang psi pag malambot mababa ang psi,0
Bien wroteheadset kasi minsan nkakalimutan talagang suot ng customer,0
Parang ako pa napapasama lahat nalang gawin ay mali,0
Ewan ko kung ano nangyari sa kanya,0
yun gusto ko na ngang sumigaw magwala malay ko ba kung ano lang ito,0
Kaya lang Im medyo dyahe tuloy,0
Sumisigaw habang kinakangkang ni Chong,0
Maraming salamat po sa lahat lahat,0
sa mga nag bobook keep madali lang ba,0
di ko ata napapansin iyong magjowang azces dito,0
Reyna ng Kalabasa Salamat mga kaibigang Alitaptap,0
oist betong musta buhay buhay natin dyan,0
napanood ko yung Nandito Ako nung dalawang yun,0
Ang tunay na lalake ay di natutulog,0
kung balak mo lumabteam sabihin mo nat titikman ko muna bago kita ipareha sa kanya glee,0
Maraming salamat sa lahat ng bumati,0
di ko tuloy makita kung ano na nangyari sa kanya,0
hersheys  beam basta ang alam ko makulit ka pala,0
Hindi ko alam kung bakit nangyayari sa akin ang mga ito,0
Naiinis din ako sa mga taong ang bilisbilis itapon yung pinagsamahan,0
Up ko lang po mga sir,0
Pag bukas ng takip salamin ng coffin may napansin silang,0
kahit hindi mo kasi kailangan pag nakita mo ang demo bigla na lang kailangan mo na,0
Bagito_ako  Competitor ni Ciprian pero bagito pa,0
wala ka ng magagawa kundi sundin ito note,0
topic nalilibugan ba kayo pag nakakakita ng asong nagkakantootan sa kalsada,0
Sana po may sumagot ng tanong ko,0
di mo sya mabubuksan sa word,0
rev  wala pako natutusok tsong ngaung araw,0
puro tayo ampalaya dito rotflmao rotflmao rotflmao,0
dalawang beses ako tumawag kay Ms EpGee kaso ayaw talaga,0
pero BaB dito kamuka mo talaga,0
sabagay hindi namna ganun kasustansya si pol bagets pa siya,0
