pos_tagged,label
/TUNGOD|RBD /NIINI|FW /KANILA|PRSP /GIBAHINBAHIN|VBOF /ANG|DTC /KAPUPUDAN|NNC /SA|CCT /MGA|DTCP /NASUD|NNC /SA|CCT ilang|PRQ/CCP /MGA|DTCP /YUTA|NNC,0
/GIPASABUT|VBOF /KO|PRS /KANIYA|PRSP /ANG|DTC /PROSESO|NNC,0
/IBALIGYA|VBTF /BA|RBI /NINYO|PRP /ANG|DTC /GAMAYNG|FW /LAMPARA|FW /DINHI|FW,0
/ANG|DTC /ESPADA|NNC /ANAA|JJD /SA|CCT /IBABAW|JJD /SA|CCT /MGA|DTCP tawong|NNC/CCP /ANDAKAN|FW /UG|FW /SILA|PRP mangabuang|VBW/CCP /ANG|DTC /USA|NNC /KA|PRS /ESPADA|NNC /ANAA|JJD /SA|CCT iyang|JJD/CCP kusganong|NNC/CCP /MGA|DTCP /TAWO|NNC /UG|NNCA /SILA|PRP /PAGALISANGON|NNC,0
/MIKANAOG|VBTS /SIYA|PRS /SA|CCT /HAGDAN|NNC,0
/PERMIRO|FW /NAKONG|VBTS /MISUKA|NNC /SA|CCT /TREN|NNC,0
/KAY|DTP /ANG|DTC /MGA|DTCP /BALUD|NNC /SA|CCT /KAMATAYON|NNC /NAGALIBUT|VBTR /KANAKO|NNC /ANG|DTC /MGA|DTCP /LUNOP|NNC /SA|CCT /PAGKAWALAY|VBW /DIOS|FW /NAGAHIMO|VBTS /KANAKO|CCB /NGA|RBI /MAHINADLOKON|VBW,0
/GIAMIN|VBOF /NI|DTP /TOM|FW /ANG|DTC iyang|NNC/CCP /MHA|FW /NASAYUP|FW,0
/NAA|VBTS /SA|CCT /ASYA|NNC /ANG|DTC /NASUD|VBTS /JAPAN|NNC,0
/MATOD|JJD /SA|CCT /INTERBYU|VBTS /NI|DTP /GMA|NNC /NEWS|NNC /REPORTER|FW /NGA|RBI /SI|DTP /MAI|FW /BERMUDEZ|FW /SA|CCT /MGA|DTCP /RESIDENTE|NNC,0
/NAKITAN|VBTS /NAKO|RBD /NI|DTP /SILA|PRP,0
/TIBUOK|VBOF /ADLAW|VBS /KO|PRS /NGA|RBI /WALA|VBN /SA|CCT /BALAY|NNC,0
/KINSA|JJD /ANG|DTC /GUSTO|VBS nimong|NNC/CCP /ESTORYAHON|NNC,0
/USA|RBR /AKO|PRS /KA|PRS /VEGETARIAN|NNC,0
/NGANONG|VBTS /BAKAKON|NNC /ANG|DTC /TAO|NNC,0
/MANAGBAKUS|VBW /KAMO|JJD /SA|CCT inyong|PRSP/CCP /KAUGALINGON|NNC /SA|CCT /SAKO|NNC,0
/WALA|VBN /NA|CCP /SIYAY|NNC /KINABUHI|VBOF /MGA|DTCP /NAPULO|VBTS /KATUIG|NNC /NA|CCP /ANG|DTC /NILABAY|VBTS,0
/NAGHUWAT|VBTS /SI|DTP /TOM|FW /SA|CCT /SAKYANAN|NNC,0
/PIPILA|NNC /SA|CCT /MAKALILISANG|VBW /UG|CCT /MABANGIS|JJD /NGA|RBI /HANGIN|NNC /UG|NNC /SA|CCT /KAAYO|NNC /NGA|RBI /BUGAT|FW /NGA|RBI /ULAN|NNC /SA|CCT /SULOD|NNC /SA|CCT /DATAGING|FW /SA|CCT /KA|PRS /ORAS|NNC,0
/PAREHAS|JJC /RA|FW ilang|PRQ/CCP /EDAD|NNC,0
/LAMIAN|VBOF /ANG|DTC /MGA|DTCP /PAGKAON|NNC /SA|CCT /MGA|DTCP /RESTAWRAN|NNC /SA|CCT /BARSOOM|NNC,0
/ANG|DTC /MGA|DTCP /LINGKORANAN|NNC /KAY|DTP /GING|FW /HIMO|FW /GIKAN|NNC /SA|CCT /KAHOY|NNC,0
/NAWALA|VBTS /NAKO|RBD /ANG|DTC akong|PRS/CCP /RELO|NNC,0
/ANG|DTC ilang|PRQ/CCP /HUNAHUNA|NNC /KAY|DTP /RASA|FW /UG|FW /DILI|FW /ESPESYE|NNC,0
/ANG|DTC /KABOS|NNC /NGA|RBI /BABAYE|VBAF /KAY|DTP /NANGINABUHI|VBTR /SA|CCT /PAGTINDA|NNC /OG|NNC /BULAK|NNC,0
/UG|NNCA /ANG|DTC /SACERDOTE|FW /NGA|RBI /NAGAPUTLI|VBTS /KANIYA|PRSP magapahamutang|VBW/CCP /KANIYA|PRSP /NGA|RBI /PAGAHINLOAN|NNC,0
/NAGSUBO|VBTS /SILA|PRP /KAY|DTP /KABALO|NNC /SILA|PRP /NGA|RBI /TIGULANG|JJD /NA|RBI /SILA|PRP,0
/KINI|FW /MAO|FW /ANG|DTC /MGA|DTCP /PANIMALAY|NNC /NI|DTP /NAPHTALI|VBTS /SUMALA|VBAF /SA|CCT ilang|PRQ/CCP /MGA|DTCP /PANIMALAY|NNC /UG|NNCA /SILA|PRP /NGA|RBI /MGA|DTCP /NAISIP|VBTS /KANILA|PRSP,0
/KAY|DTP samtang|NNC/CCP /ANIA|JJD /PA|RBI /GIHAPON|VBOF /KITA|NNC /SA|CCT /SULOD|FW /NIINING|FW /MAONG|FW /PAYAG|NNC,0
/ANG|DTC /BUKID|NNC /MISMO|RBT /GIISIP|VBOF /NGA|RBI /SAGRADO|JJD /NGA|RBI /MGA|DTCP /NATARAN|VBTS,0
/KINAHANGLAN|VBTR /NAKO|RBD /MUKAON|RBD /OG|RBD /MAAYONG|RBD /PAGKAON|RBD,0
/MAMAHIMO|VBW /NGA|RBI imong|PRO/CCP /IMITARAN|VBOF /ANG|DTC /MASKING|FW /KINSA|FW /NGA|RBI /GUSTO|VBS /NIMO|NNC,0
/ANG|DTC akong|PRS/CCP /PAMILYA|NNC /NAGAMATA|VBTR /OG|NNCA /SAYO|PRSP,0
/NAHULOG|VBTS /NIMO|NNC /ANG|DTC /IMONG|NNC /PLUMA|NNC,0
/UG|NNCA /SI|DTP /JEHOVA|FW /MIINGON|FW /KANAKO|FW /DADON|FW /MO|PRS /SA|CCT /MAKAUSA|VBW /PA|RBI /ANG|DTC /MGA|DTCP /KASANGKAPAN|NNC /SA|CCT /USA|NNC /KA|PRS buangbuang|VBTR/CCP /NGA|RBI /MAGBALANTAY|VBW /SA|CCT /CARNERO|NNC,1
/MAKAISTORYA|VBW /BA|RBI /OG|NNCA /ESPERANTO|NNC /ANG|DTC /IMONG|NNC /HIGALA|NNC,0
/PIRME|FW kang|PRS/CCP /NAGPAKABRIGHT|VBTS /BISAN|RBW /KLARO|JJD /NA|CCP /NGA|RBI /IKAW|PRS /ANG|DTC /SAYOP|NNC,0
/UNSA|JJD /KAHA|NNC /KON|NNC /MOADTO|NNC /TA|NNC /SA|CCT /SINEHAN|NNC,0
/GA|CCB /LUTO|NNC /SI|DTP /NOEL|FW /UG|FW /SUGPO|FW /SA|CCT /KUSINA|NNC,0
/UG|NNCA /ANG|DTC /MGA|DTCP /ISDA|NNC /NGA|RBI /DIHA|NNC /SA|CCT /SUBA|FW /NANGAMATAY|VBTR /UG|NNCA /ANG|DTC /SUBA|FW /NAGLANGOG|VBTR,0
/ANG|DTC /PAGDAWAT|NNC /NI|DTP /SOCRATES|FW /SA|CCT iyang|NNC/CCP /SILOT|NNC /SA|CCT /PAGKAMATAY|VBW /HUMAN|FW /SA|CCT iyang|NNC/CCP /KOMBIKSYON|NNC /MAKITA|VBW /USAB|JJD /NGA|RBI /MAGSUPORTA|VBW /SA|CCT /KINI|FW /NGA|RBI /PAGTANAW|NNC,0
/SA|CCT akong|PRS/CCP hunahuna|VBTR/VBAF /TAMA|RBT /KA|PRS,0
/DUGAY|JJD /NA|CCP /TO|FW /NGA|RBI /PIYANO|NNC,0
/ANG|DTC /GOBYERNO|NNC /SA|CCT /NEW|FW /SOUTH|FW /WALES|FW /KAY|DTP /GINAPATAY|NNP /USAB|NNC /ANG|DTC /MGA|DTCP /HAWOD|NNC /OG|CCP /PUTI|JJD /NGA|RBI /IHO|VBTF /SA|CCT ilahang|NNC/CCP /SHARK|FW /CONTROL|FW /NGA|RBI /PROGRAMA|NNC,0
/NAGKITA|VBTS /MI|NNCA /SA|CCT /SIMBAHAN|NNC,0
ganahan|PRC/CCP /KAAYONG|NNC siyang|PRS/CCP /MAGTUON|VBAF /OG|NNCA /MUSIKA|NNC /UG|NNCA /PAGSAYAW|NNC,0
/DILI|JJD /TIKA|NNC /IKA|JJN /UWAW|NNC,0
/PIRME|FW kang|PRS/CCP /NAGLIKAY|VBTS /SA|CCT imong|JJD/CCP /MGA|DTCP /RESPONSIBILIDAD|NNC,0
/GIPASALAMATAN|VBTR /NI|DTP /TOM|NNC /SI|DTP /MARIA|FW /OAR|FW /SA|CCT iyang|NNC/CCP /TABANG|NNC,0
/ANG|DTC /MGA|DTCP /AMAHAN|FW /DILI|FW /PAGAPATYON|NNC /TUNGOD|NNC /SA|CCT /MGA|DTCP /ANAK|NNC,0
/UG|NNCA /SI|DTP /MOISES|FW /UG|NNCA /SI|DTP /ELEAZAR|NNC /ANG|DTC /SACERDOTE|NNC,0
/ANG|DTC /KAHIMSOG|JJD /ANG|DTC /TANAN|PRI /SA|CCT /AKOA|NNC,0
/MODAOG|NNC /SI|DTP /TOM|FW /ANING|FW /BISYOHA|FW,0
samtang|VBAF/CCP /UG|RBD /NAGLINGKOD|VBTS /SA|CCT /SALOG|NNC /SIYA|PRS /NAGATANAW|VBTS /SA|CCT /AKOA|NNC,0
/KINI|FW /KAY|DTP /LIBRO|NNC /NI|DTP /TONY|NNP,0
/KINSAY|VBOF /NAA|RBD /NAGASAKIT|VBTR /NGA|RBI /NGIPON|NNC /KAY|DTP /MOADTO|NNC /SA|CCT /DENTISTA|NNC,0
/ANG|DTC /DAPIT|NNC /SAGRADO|JJD /ALANG|NNC /SA|CCT /LUMAD|VBAF /NGA|RBI /RELIHIYON|NNC /SA|CCT /LUMAD|VBAF /NGA|RBI /TAGALOG|JJD /UG|NNCA /GITUOHAN|VBOF /NGA|RBI /USA|NNCA /KA|PRS /PANIMALAY|RBL /ALANG|NNC /SA|CCT /ANITOS|NNC,0
/MIKUHA|FW /USAB|FW /SIYA|PRS /UG|NNCA /MANTECA|VBW /UG|NNCA /GATAS|NNC,0
/GISAGPA|FW /BA|FW /NIMO|FW /SIYA|PRS,0
/ANG|DTC /NAPULO|FW /UG|FW /DUHA|FW /KA|PRS /CUCHARA|FW /NGA|RBI /BULAWAN|NNC,0
/SI|DTP /JEHOVA|FW /MAO|FW /ANG|DTC /DIOS|FW /NGA|RBI /ABUGHOAN|FW /UG|FW /NAGAPANIMALUS|VBTS /SI|DTP /JEHOVA|FW /NAGAPANIMALUS|FW /UG|FW /SIYA|PRS /NAPUNO|VBTS /SA|CCT /KALIGUTGUT|NNC /SI|DTP /JEHOVA|FW /NAGAPANIMALUS|VBTR /SA|CCT iyang|NNC/CCP /MGA|DTCP /KABATOK|NNC,0
pinakadako|JJCS/JJD /SA|CCT /SUBA|NNC /SA|CCT /HAPON|NNC /ANG|DTC /SUBA|NNC /SA|CCT /BIWA|NNC,0
/GINATUYO|VBTS /NIYA|PRS /UG|NNCA /SUGOD|FW /UG|FW /AWAY|NNC,0
/NGANONG|VBTS /WALA|VBN /MAN|RBI /NI|DTP /NIMO|FW /GIINGUN|FW /UG|FW /SAYOSAYO|NNC,0
/LISOD|JJD /ANG|DTC /KINABUHI|VBOF /KARON|NNC,0
/ANG|DTC /BULKAN|NNC /NAA|RBD /GIHAPON|VBOF /SA|CCT /ESTADO|NNC /NGA|RBI /WALAY|RBF /KAGUBOT|NNC,0
/LABI|NNC nakong|RBD/CCP /GANAHAN|VBOF /ANG|DTC /MAGPABILIN|VBAF /DINHI|NNC,0
/UMINGON|VBAF /KA|PRS /KANAKO|JJD /PILA|NNC /BA|RBI /ANG|DTC /IMONG|NNC /ISUHOL|NNC,0
/UG|NNCA /SIYA|PRS /MIINGON|NNC /SA|CCT iyang|NNC/CCP /AMAHAN|FW /DILI|FW /KA|PRS /UNTA|JJN /MASUKO|JJD,0
/GISULTIHAN|VBOF /KO|PRS /NI|DTP /PEDRO|NNC /NGA|RBI /PALAHUBOG|VBW /SIYA|PRS,0
/GIDUGANG|VBTS /SA|CCT /OPISYAL|NNC /NGA|RBI /ANG|DTC /IHAP|VBTF /SA|CCT /MGA|DTCP /NAMATAY|VBTS /SA|CCT /KARON|NNC /NGA|RBI /MGA|DTCP /KATALAGMAN|NNC /MAS|JJCC /GAMAY|JJD /KAYSA|JJC /SA|CCT miaging|NNC/CCP /MGA|DTCP /ADMINISTRASYON|NNC,0
/UG|NNCA /SI|DTP /JOSE|FW /MIINGON|FW /SA|CCT iyang|NNC/CCP /MGA|DTCP /IGSOON|VBTF /NGA|RBI /LALAKE|NNC /UG|NNC /SA|CCT /PANIMALAY|NNC /SA|CCT iyang|NNC/CCP /AMAHAN|FW /MOADTO|FW /AKO|PRS /UG|NNCA magpahibalo|VBTF/VBAF /AKO|PRS kang|PRS/CCP /FARAON|NNC,0
/APAN|NNC /ANG|DTC /TINUBDAN|VBOF /KUN|FW /ATABAY|FW /NGA|RBI /DIDTO|NNC /MAY|VBH daghang|JJD/CCP /TUBIG|NNC /MAMAHINLO|NNC /APAN|NNC /ANG|DTC /NAKADAPAT|VBTS /SA|CCT /MGA|DTCP /LAWAS|FW /NIINI|FW /NGA|RBI /PATAY|JJD /MAMAHUGAW|NNC,0
/INIT|NNC /RA|CCT /KAAYO|NNC /PARA|CCT /SA|CCT /PANAHON|NNC /KARON|NNC,0
/SIGI|RBM /KA|PRS /LANG|RBI /OG|NNCA /SULTI|FW /WAY|FW /BUHAT|RBW,0
/WA|RBF /KAY|DTP /KLARO|JJD /NGA|RBI /PANGISIP|NNC,0
/GIILA|JJD /USAB|RBR /KINI|FW /NGA|RBI /HOME|FW /OF|FW /HISTORICAL|FW /AND|FW /NATURAL|FW /TREASURES|FW,0
/UG|NNCA /ANG|DTC /MGA|DTCP /EGIPTOHANON|FW /NAGPILIT|VBTS /SA|CCT /KATAWOHAN|NNC /ARON|NNC /SA|CCT /MADALI|JJD /MANGGULA|VBW /SILA|PRP /SA|CCT /YUTA|NNC /KAY|DTP /SILA|PRP /NANAGINGON|VBTR /KAMI|PRP /MANGAMATAY|VBW /NGA|RBI /TANAN|PRI,0
/UNSA|JJD /ANG|DTC /KATUYOAN|NNC /SA|CCT /ISTAKMARKET|NNC,0
/NAA|VBTS /PA|RBI /BA|RBI /SIYA|PRS dinhi|VBTS/VBOF /PAGABOT|NNC /NIMO|NNC,0
/MITABOK|JJD /ANG|DTC akong|PRS/CCP /AMAHAN|NNC /SA|CCT /AUSTRIA|FW /PAMASIN|NNC /NGA|RBI /MOASINSO|NNC,0
/NAG|VBTS /DUNGAN|NNC /MI|NNCA /UG|NNCA /TINDOG|VBOF,0
/ANG|DTC /USA|NNC /KA|PRS pinakadako|JJCS/JJD /NGA|RBI hamtong|NNC/CCP /NGA|RBI /PUTI|JJD /NGA|RBI /GIPAKITA|NNC /SA|CCT /OKINAWA|FW /CHURAUMI|FW /AQUARIUM|FW /SA|CCT /JAPAN|FW kaniadtong|NNC/CCP,0
/NINDOT|VBTS /KINI|FW /NGA|RBI /ROSAS|NNC,0
/MAS|JJCC /MAAYO|JJD /PA|RBI /SIGURO|RBM /BIYAAN|VBOF /NIMO|RBT /NGA|RBI /MAGINUSARA|VBW /SI|DTP /TOM|NNP,0
/NASAYUD|VBTS /KO|PRS /NGA|RBI /USA|NNCA /KA|PRS /KA|PRS /MAESTRO|NNC,0
/SIYA|PRS /ANG|DTC /ASAWA|NNC /O|CCT /KANHI|NNC /SENADOR|NNC /RAMON|FW /REVILLA|FW /JR|FW,0
/NANGANDOY|VBTR /OG|FW /PAGPATALIWALA|FW /USA|FW /KA|PRS /SALOP|NNC /ANG|DTC /NAWALA|VBTS,0
/GUSTO|VBS /PUD|RBT /NAKO|RBD /UG|NNCA /KEYK|NNC,0
/UNSA|JJD /ANG|DTC /GUSTO|VBS /NIMO|NNC,0
/LAMI|PRI /ANG|DTC /TOFU|FW /NGA|RBI /NAAY|VBTS /SAKE|NNC,0
/KAY|DTP /DILI|FW /MAWALA|VBW /ANG|DTC /MGA|DTCP /KABUS|NNC /GIKAN|NNC /SA|CCT /YUTA|FW /TUNGOD|FW /NIANA|FW,0
/MATOD|JJD /SA|CCT /KASAYSAYAN|NNC /ANG|DTC /PERSIAN|NNC /GULF|NNC /KAY|DTP /GINAPANAGIYAHAN|NNC /SA|CCT /IRAN|NNC,0
/APAN|NNC /ANG|DTC /SAAD|NNC /SA|CCT /BABAYE|NNC /NGA|RBI /BALO|NNC,0
/ANG|DTC /INGLATERA|VBTS /SAMA|CCB /RA|NNC /SA|CCT /HAPON|NNC /SA|CCT /DAGHANG|NNC /HINUNGDAN|NNC,0
/NAGIHAW|VBTS /ANG|DTC /MATADERO|VBW /SA|CCT /KANDING|NNC,0
/PAGPAKAARONINGNON|VBW /TA|RBT /NGA|RBI /ALYENIHENA|NNC,0
/ANG|DTC /ORAS|NNC /MAGKALAINLAIN|VBW /MATAG|JJD /ORAS|NNC,0
/BUSA|JJD /ANG|DTC /KATAWOHAN|NNC /MIPATLAAG|NNC /SA|CCT /TIBOOK|NNC /NGA|RBI /YUTA|VBAF /SA|CCT /EGIPTO|NNC /SA|CCT /PAGKUHA|NNC /SA|CCT /TUOD|NNC /SA|CCT /TRIGO|NNC /NGA|RBI /ILIS|VBOL /SA|CCT /DAGAMI|NNC,0
/UG|NNCA /SILA|PRP /MINGPANAW|VBTS /GIKAN|NNC /SA|CCT /HASMONA|NNC,0
/UG|NNCA /ANG|DTC /TAGSATAGSA|NNC /KA|PRS butang|VBAF/CCP /NGA|RBI /GINABALAAN|VBTR /SA|CCT /TAGSATAGSA|NNC /KA|PRS /TAWO|NNC,0
/PINTURAHAN|VBTR /ANG|DTC /KWARTO|NNC /UGMA|NNC,0
/UG|NNCA /NAHITABO|JJD /SA|CCT /IKATOLO|JJN /KA|PRS /ADLAW|NNC,0
/DIHA|FW /AKO|PRS /MAGPUYO|VBAF /SA|CCT imong|JJD/CCP /BALAY|NNC /SULOD|RBR /SA|CCT /KALUHAAN|NNC /KA|PRS /TUIG|FW /NAPULO|FW /UG|FW /UPAT|FW /KA|PRS /TUIG|NNCA /AKO|PRS /NAGALAGAD|VBTR /KANIMO|RBD /TUNGOD|RBD /SA|CCT imong|JJD/CCP /DURUHA|NNC /KA|PRS /MGA|DTCP /ANAK|NNC /NGA|RBI /BABAYE|NNC,0
/PANAHON|RBW /RA|NNC /ANG|DTC /MAKASULTI|VBW,0
/NASUKO|VBTS /SIYA|PRS /SA|CCT /AKO|PRS,0
/MOULAN|FW /MAN|FW /KARON|FW /DI|RBF /BA|RBI,0
/DILI|VBS /KO|PRS /GANAHAN|VBOF /NA|CCP /ISTORYAHAN|NNC /KINI|NNC,0
/UG|NNCA /ADUNAY|FW /GATAS|NNC /SA|CCT /KANDING|NNC /NGA|RBI /IGO|NNCA /ALANG|NNC /SA|CCT /IMONG|NNC /PAGKAON|NNC,0
/UG|NNCA /TUNGOD|NNC /SA|CCT /PAGKADAKU|VBW /NGA|RBI iyang|PRS/CCP /GIHATAG|VBOF /KANIYA|PRSP,0
/KAY|DTP /NAHIBALO|VBTS /KITA|NNC /NGA|RBI /SI|DTP /CRISTO|FW /NABANHAW|VBTS /GIKAN|NNC /SA|CCT /MGA|DTCP /PATAY|JJD /UG|NNCA /NGA|RBI /DILI|JJD /NA|CCP /GAYUD|NNC /SIYA|PRS /MAMATAY|VBW /ANG|DTC /KAMATAYON|NNC /WALA|VBN /NAY|LM /KAGAHUM|JJC /BATOK|NNC /KANIYA|PRSP,0
/WALA|VBN /PA|RBI akong|PRS/CCP /MINGPANAW|NNC,0
/IKAW|PRS /ANG|DTC pinakapabugat|JJCS/JJD /SA|CCT /GRUPO|NNC,0
/MOADTO|NNC /BA|RBI /KA|PRS /SA|CCT /PARTI|FW /UNYANG|FW /GABII|FW,0
/LUNTIAN|FW /OG|FW /TABUNON|FW /ANG|DTC /KOLOR|NNC /SA|CCT /SANINA|NNC,0
/GUSTO|VBS /KA|PRS /UG|NNCA /SALIDA|NNC,0
/UG|NNCA ilang|PRQ/CCP /GISUGINLAN|VBTR /SIYA|PRS /SA|CCT /MGA|DTCP /BALITA|NNC /NGA|RBI /NAGAINGON|VBTS /SI|DTP /JOSE|FW /BUHI|FW /PA|RBI,0
/AKO|PRS /ADUNAY|RBR daghang|NNC/CCP /NATIGOM|VBTS /NGA|RBI /KWARTA|NNC,0
/ANG|DTC akong|PRS/CCP /KINAMANGHURAN|VBTR /NGA|RBI /IGSUONG|VBTS /LALAKI|NNC /KAY|DTP /NATULOG|VBTS /PA|RBI /GIHAPON|VBOF,0
/WALA|VBN /NA|RBI /TA|CCP /MANGINAHANGLAN|VBW /OG|NNCA /GRABE|FW /NGA|RBI /CLUE|FW /TUNGOD|FW /SAMA|CCB /SA|CCT akong|PRS/CCP /GI|FW /INGON|FW /ILADO|NNC /ANG|DTC /BIDA|NNC /SA|CCT /ATONG|NNC /STURYA|NNC karong|NNC/CCP /ADLAWA|JJD /NGA|RBI /DAGHAN|JJD /USAB|FW /GINATAGO|FW /NGA|RBI kabuang|PRI/CCP /SA|CCT /PAGKATAO|NNC,0
/UG|NNCA /KARON|NNC /GIINGON|NNC /SA|CCT /MILITAR|NNC /NGA|RBI /SI|DTP /ALVIN|FW /NAMATAY|VBTS /GYUD|FW /SA|CCT /TANDAG|FW /CITY|FW /TUNGOD|FW /KAY|DTP /ANG|DTC /USA|NNC /KA|PRS /PATAY|JJD /NGA|RBI /LAWAS|JJD /NAKITA|VBTS /UG|NNCA /NAILA|VBTS /SA|CCT daghang|NNC/CCP /MGA|DTCP /TAWO|NNC,0
/WALA|VBN /KOY|RBI /NAHIBALAN|VBTS bahin|VBTF/VBOF /SA|CCT /KUNG|CCR /UNSA|JJD /ANG|DTC /NAHITABO|JJD,0
/ANG|DTC /TANAN|PRI /GUSTO|VBS /NGA|RBI /MAHIBALAN|VBW /KA|PRS /BANTOGAN|VBOF /KA|PRS,0
/ANG|DTC /NAKALABAD|VBTS /SA|CCT /KINABUHI|NNC /KAY|DTP /ANG|DTC /PAKAWALA|NNC /SA|CCT /MOTIBASYON|NNC,0
/DI|RBF /KA|PRS kasabot|CCB/CCP /UG|NNCA /KLARO|JJD /BISAN|RBW /GIINGNAN|VBOF /NA|CCP /KA|PRS,0
/UG|RBR niining|NNC/CCP /MGA|DTCP /KALUNGSORAN|NNC /MAGAPUYO|VBW /SILA|PRP /UG|NNCA /ANG|DTC ilang|PRQ/CCP /MGA|DTCP /KAUMAHAN|NNC mahimong|JJD/CCP /ALANG|NNC /SA|CCT ilang|PRQ/CCP /KAHAYUPAN|NNC,0
/BUSOK|FW /OG|FW /MEDYO|JJCC /TAAS|NNC,0
/GIBASOL|VBTS /NAKO|RBD /SIYA|PRS /SA|CCT iyang|VBOF/CCP /SALA|NNC,0
/NILINGKOD|VBTS /SI|DTP /TOM|FW /UBAN|FW /ANG|DTC iyang|NNC/CCP /PAMILYA|NNC,0
/UG|NNCA /KINI|FW /PAGAKANON|FW /NINYO|PRP /SULOD|NNC /SA|CCT /DAPIT|NNC /NGA|RBI /BALAAN|VBOF /KAY|DTP /KINI|FW /MAO|FW /ANG|DTC imong|JJD/CCP /BAHIN|NNC /UG|NNCA /ANG|DTC /BAHIN|NNC /SA|CCT /IMONG|NNC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /GIKAN|NNC /SA|CCT /MGA|DTCP haladngasinunog|JJD/CCP /ALANG|NNC kang|PRS/CCP /JEHOVA|NNC /KAY|DTP /MAO|NNP /KINI|FW /ANG|DTC /GISUGO|NNC /KANAKO|NNC,0
/UG|NNCA /NAMATAY|VBTS /SI|DTP /DEBORA|NNC,0
/NAGTRABAHO|VBTS /KO|PRS /SA|CCT /BUKID|NNC,0
/KINSA|JJD /ANG|DTC /NAGPUYO|VBTS /SA|CCT /KADTO|NNC /NGA|RBI /BALAY|NNC,0
/WALA|VBN /KA|PRS /KABALO|JJCC moatubang|JJD/CCP /UG|NNC /PROBLEMA|NNC,0
/UG|NNCA /MITUBAG|VBW /SI|DTP /EPHRON|FW kang|PRS/CCP /ABRAHAM|NNC,0
/KINI|FW /NGA|RBI /LIBRO|NNC /IYA|NNC /NI|DTP /TONY|NNP,0
/KUSOG|JJD /ANG|DTC /TINGOG|VBOF /NIYA|PRS,0
/APAN|RBR /IKAW|PRS /OH|NNCA /JEHOVA|FW /ANAA|FW /SA|CCT /KAHITASAN|NNC /SA|CCT /WALAY|RBW /KATAPUSAN|NNC,0
/TULO|JJD /NA|CCP /MI|NNCA /KA|PRS /ADLAW|FW /DIRIA|FW,0
/ANG|DTC /FRANCE|FW /KAY|DTP /ANAA|NNP /SA|CCT /KANLURAN|JJD /SA|CCT /EUROPA|NNC,0
/APAN|NNC /ANG|DTC /DIOS|FW /MIADTO|FW kang|PRS/CCP /ABIMELECH|FW /NGA|RBI /SA|CCT /DAMGO|NNC /SA|CCT /KAGABHION|FW /UG|FW /SIYA|PRS /MIINGON|VBTF /KANIYA|PRSP /TANAWA|NNC,0
/NAA|VBTS /NABAY|RBD /NAKA|RBD /LINGKOD|RBD /DERE|FW,0
/NALIPONG|VBTS /SIYA|PRS /UG|NNCA /NISUKA|VBTS,0
/GINAPAKAON|VBTS /SI|DTP /ANTONIO|FW /OG|FW tinutong|VBAF/CCP,0
/DUNAY|JJD /TINTA|NNC /NGA|RBI /PUWA|NNC /ANG|DTC /KALIGRAPIYA|NNC /NI|DTP /CASPER|NNC,0
/PELIGRO|JJD /ANG|DTC /SAKIT|NNC /NGA|RBI /KINI|FW /NGA|RBI /MAHIMONG|VBW /IKAMATAY|VBOF /KON|NNCA /DILI|RBM matabang|JJD/CCP,0
/PIRME|FW kang|PRS/CCP /GAATUBANG|NNC /SA|CCT /PROBLEMA|NNC /KAY|DTP /DI|RBF /KA|PRS /KABALO|NNC /MOSABOT|NNC,0
/UG|RBW /MIINGON|VBOF /SIYA|PRS kang|PRS/CCP /ADAM|FW /TUNGOD|FW /KAY|DTP /GIPATALINGHUGAN|NNP /MO|PRS /ANG|DTC /TINGOG|NNC /SA|CCT /IMONG|NNC /ASAWA|NNC,0
/ANUSA|RBR /GUD|FW /NA|CCP /NIMO|FW /HUMANA|FW,0
/UNSA|JJD /MAN|RBI /ANG|DTC imong|NNC/CCP /GIPAABUT|JJD /NGA|RBI /ISULTI|VBOF /NAKO|RBD,0
/AKO|PRS /MAGAHATAG|VBW /UG|NNCA /ULAN|NNC /SA|CCT inyong|PRSP/CCP /YUTA|NNC /SA|CCT iyang|RBW/CCP /PANAHON|NNC,0
/UG|NNCA /ANG|DTC /LAING|FW /DURUHA|FW /KA|PRS /TUMOY|VBAF /SA|CCT /DURUHA|FW /KA|PRS /SINALAPID|VBTR /NGA|RBI /PISI|NNC /SA|CCT /GIBUTANG|NNC /NILA|PRP /SA|CCT /IBABAW|NNC /SA|CCT /DURUHA|NNC /KA|PRS /ENGASTE|FW /UG|FW gibutang|VBAF/CCP /NILA|PRP /SA|CCT /IBABAW|NNC /SA|CCT /PATAYTAY|NNC /SA|CCT /EPHOD|NNC /SA|CCT /DAPIT|NNC /SA|CCT /ATUBANGAN|NNC /NIINI|NNC,0
/NAPULO|VBTS /KA|PRS /TUIG|FW /PERTING|FW /NANG|RBW /DUGAYA|NNC,0
/PAGTUO|VBW /NAMO|RBD /DILI|RBD /SILA|PRP ganahan|PRC/CCP,0
/WA|VBS /KO|PRS /KABALO|JJC /KON|NNC nganong|NNC/CCP /MALIPAYON|JJD /KAAYO|CCB /KO|PRS karong|NNC/CCP /ADLAW|NNC,0
