word,frequency
motawag,3
motibasyon,1
motidlum,1
motindog,9
motingog,1
motipas,3
motipon,3
motoo,3
motorsiklo,1
motubag,2
motugtog,1
motungas,1
motungha,3
motuo,7
mouban,2
moubus,1
moulan,5
moundang,2
mousedeer,2
muabot,3
muabotay,1
muadto,8
mubalik,2
mubasa,1
mubidlisi,1
mubisita,1
mubo,4
mubuhat,1
muchupa,1
muepekto,1
mugamit,1
mugawas,2
mugna,1
muhatag,1
muhawa,5
muhunong,2
muistorya,1
mukaon,6
mulakaw,1
mulangoy,1
mulangyaw,1
mulihok,1
mulingi,1
mulingkod,3
multidimensiyonal,1
mulupad,2
muluto,1
munisipalidad,1
munisipyo,2
muoli,1
mupalit,2
mupundo,1
mupuyo,1
murag,26
murcielagos,1
musamot,1
musikero,1
mustorya,1
musulat,1
mutabang,1
mutan,1
mutasyon,2
mutoo,1
muuban,1
muulan,2
muuli,2
myembro,3
n,3
naabtan,1
naadtoan,1
naagaw,2
naanak,1
naandan,1
naangol,1
naaprobahan,1
naay,45
naayo,4
nabaggaan,1
nabago,3
nabagsak,1
nabahin,4
nabaho,1
nabalan,1
nabaligya,1
nabalita,1
nabanhaw,1
nabanlas,1
nabasa,4
nabasahan,1
nabaskog,1
nabati,2
nabay,1
nabihag,1
nabiktima,1
nabilin,3
naboang,1
nabuak,2
nabuang,1
nabucodonosor,1
nabughat,1
nabugnawan,1
nabugtoan,1
nabuhagay,1
nabuhat,5
nabuhi,1
nabunturan,1
nabusog,2
nabutang,1
nachor,1
nadagma,1
nadakip,1
nadakpan,3
nadakup,2
nadamay,1
nadanyos,1
nadaot,2
nadasuk,1
nadawat,1
nadayon,1
nadesisyonan,1
nadiskobrehan,1
nadiskubrehan,1
nadokumentado,2
nadunggan,6
nadungog,4
nagaadto,1
nagaantus,2
nagabaligya,1
nagabalik,1
nagabalikbalik,1
nagaban,1
nagabantay,2
nagabasa,2
nagabaton,6
nagabubo,1
nagabuhat,4
nagabuhatnagagama,1
nagabuta,1
nagabutang,1
nagabutyag,2
nagabuwak,1
nagadagan,1
nagadamgo,1
nagadayeg,1
nagadula,2
nagaestorya,1
nagagama,1
nagaguba,1
nagagula,1
nagahalad,1
nagahangyo,1
nagahatag,4
nagahigda,3
nagahikay,1
nagahimo,6
nagahimog,1
nagahinay,1
nagahulat,1
nagaingon,17
nagainom,1
nagainum,1
nagaistorya,1
nagakalainlain,1
nagakamang,2
nagakamatay,1
nagakanaug,1
nagakaon,17
nagakon,1
nagalaaglaag,1
nagalagad,2
nagalagbas,1
nagalakat,1
nagalakaw,2
nagalambo,1
nagalangoy,1
nagalay,1
nagalibotlibut,1
nagalibut,4
nagaligo,1
nagalikay,1
nagalikos,1
nagalima,1
nagalingkod,1
nagalungtad,2
nagalupad,2
nagaluto,14
nagamata,1
nagaminatay,1
nagamit,1
nagamping,1
nagampo,1
naganak,3
nagandam,1
nagangalan,1
nagangulob,1
nagani,1
nagantos,1
nagaonline,1
nagapabilin,1
nagapadaghan,1
nagapadako,1
nagapadala,2
nagapadayon,1
nagapadulong,1
nagapaghot,1
nagapagula,9
nagapagulag,1
nagapahayag,1
nagapailalum,1
nagapakahilum,1
nagapakamanalagna,1
nagapakasala,1
nagapakita,3
nagapakyas,1
nagapalakaw,2
nagapalibot,1
nagapamahaw,1
nagapamalit,1
nagapamati,1
nagapaminaw,2
nagapamulong,2
nagapamunit,1
nagapamuwak,1
nagapanalangin,1
nagapangagi,1
nagapangatik,1
nagapangilo,1
nagapangisda,1
nagapangita,2
nagapangurog,2
nagapangusap,1
nagapangutana,1
nagapanimalus,3
nagapanlabay,1
nagapas,2
nagapasibug,1
nagapatalinghug,1
nagapatay,2
nagapatubo,1
nagapawala,1
nagapula,2
nagaputli,1
nagaputol,1
nagapuyo,3
nagarkila,1
nagasaagsaag,1
nagasaka,1
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
nagasakit,1
nagasalibay,1
nagasalig,2
nagasamad,1
nagasamok,1
<<<<<<< HEAD
nagasamporado,2
nagasar,1
nagasaysay,1
nagasidlak,1
nagasiga,1
nagasimhot,1
nagasingabut,1
nagasipilyo,1
nagasirado,1
nagasitorya,1
nagastorya,4
nagasudba,1
nagasudlay,1
nagasugat,1
nagasugo,2
nagasugod,2
nagasulat,6
nagasulob,1
nagasulti,12
nagasunod,1
nagasunog,2
nagasuot,4
nagasuroysuroy,1
nagasuso,1
nagataas,1
nagatabang,4
nagatabon,2
nagatagad,1
nagatago,4
nagatakgos,1
nagatamay,4
nagatambak,1
nagatambong,1
nagatan,1
nagatanaw,6
nagatang,3
nagatanom,1
nagatapul,1
nagatarbaho,4
nagatenis,1
nagatibi,2
nagatigum,2
nagatinda,2
nagatindog,4
nagatog,1
nagatoo,9
nagatrabaho,2
nagatubag,1
nagatubang,6
nagatubo,4
nagatudlo,6
nagatugtog,1
nagatuktok,1
nagatulog,4
nagatuman,1
nagatumbas,1
nagatungtong,1
nagatuo,14
nagatuon,11
nagaturok,1
nagatuyok,3
nagauban,2
nagaulan,3
nagauna,3
nagaungaw,1
nagausab,1
nagautut,2
nagauwang,1
nagauyon,1
nagawit,3
nagbabag,1
nagbaday,1
nagbadlong,2
nagbago,2
nagbagting,1
nagbagulbol,1
nagbaha,2
nagbahisbahis,2
nagbakasyon,2
nagbakho,2
nagbaklay,2
nagbaktas,1
nagbalaan,1
nagbalata,1
nagbalhin,1
nagbaligya,2
nagbangka,1
nagbangotan,3
nagbangutan,2
nagbanhaw,3
nagbanhig,1
nagbansay,1
nagbantay,10
nagbasa,12
nagbasok,1
nagbasol,2
nagbasul,1
nagbatasan,1
nagbato,1
nagbaton,1
nagbayad,5
nagbayang,2
nagbeyk,3
nagbid,1
nagbilar,1
nagbilin,5
nagbinarat,1
nagbinuang,1
nagbitay,5
nagbitbit,1
nagbiyahe,6
nagboto,1
nagbuak,1
nagbubo,1
nagbudhi,1
nagbuhat,73
nagbuhatb,1
nagbukal,1
nagbukas,3
nagbulag,3
nagbundak,1
nagbuot,1
nagbuotbuot,4
nagbutang,8
nagbyirnissantu,2
nagcircuncidar,1
nagdagan,8
nagdagdag,1
nagdaghan,2
nagdaginot,1
nagdagmal,3
nagdahan,2
nagdahom,12
nagdahunog,1
nagdako,5
nagdala,28
nagdalag,2
nagdali,4
nagdalidali,1
nagdamgo,9
nagdanag,1
nagdani,1
nagdaog,2
nagdaot,4
nagdawat,1
nagdeklara,1
nagdepensa,1
nagdesisyon,4
nagdilaab,1
nagdili,2
nagdrayb,1
nagdroga,1
nagduda,2
nagdugang,1
nagdugay,7
nagdugmok,1
nagdugo,1
nagduha,1
nagduhaduha,3
nagdula,6
nagdumili,7
nagdumot,2
nagdunggab,2
nagduso,2
nagdutsa,1
nagduwa,1
nagedad,2
nageksperimento,2
nagembalsamar,1
nageskuyla,1
nageskwela,3
nagestar,1
naggaling,2
naggama,1
naggamat,2
naggambalay,1
naggamit,2
naggamu,2
naggamul,2
naggawi,2
naggiajan,1
naggikan,2
naggilok,2
naggimata,2
naggitara,1
naggiya,1
nagguba,1
naggubot,2
naggukod,2
naggunitay,1
nagguol,1
nagguyod,1
naghagal,1
naghagit,2
naghagok,2
naghahangaan,1
naghalad,6
naghalay,1
naghalin,1
naghaling,1
naghampak,1
naghana,1
naghandom,1
naghandum,1
naghari,3
naghatag,45
naghawid,2
naghigda,5
naghikay,6
naghikog,1
naghilak,12
naghilom,1
naghilum,1
naghimamat,1
naghimo,58
naghimog,1
naghinambog,8
naghinamhinam,2
naghinaot,1
naghingalan,2
naghinunghungay,1
naghisgot,4
naghisgut,1
naghiuna,1
naghiusa,2
naghiwasa,1
naghubit,1
naghubo,4
naghugas,1
naghukas,1
naghukom,1
naghulagway,1
naghulat,23
naghulga,3
naghulog,1
naghunahuna,15
naghupot,1
naghuwat,6
nagihap,1
nagihaw,2
nagilis,1
nagimata,1
nagimbestiga,1
naginarte,1
nagingles,1
nagingon,52
nagingonbisan,1
nagingun,1
naginistoryahanay,3
naginit,1
naginom,8
naginusa,2
naginusara,19
nagispageti,1
nagistorya,2
nagistoryahanay,3
nagistudyo,1
nagisyu,1
nagka,2
nagkaalarma,2
nagkaasakit,1
nagkabayo,1
nagkabuang,2
nagkadaghan,1
nagkadako,3
nagkadasmag,2
nagkaduol,1
nagkagamay,5
nagkagusto,1
nagkahaduol,3
nagkahiduol,1
nagkahigayon,1
nagkahinay,1
nagkahiusa,1
nagkahuloh,1
nagkahulugan,1
nagkahushos,2
nagkaila,5
nagkalain,1
nagkalainlain,3
nagkalainlaing,5
nagkalat,1
nagkalesa,1
nagkalisod,1
nagkalot,1
nagkamali,2
nagkambyo,1
nagkanayon,1
nagkanon,1
nagkanta,2
nagkantidad,1
nagkaon,15
nagkapabuntis,2
nagkapareho,1
nagkapariha,2
nagkape,1
nagkapulik,1
nagkasabut,1
nagkasagol,1
nagkasakit,3
nagkasinabot,2
nagkasinabtanay,1
nagkatawa,1
nagkatigulang,1
nagkaton,2
nagkaun,1
nagkaunod,1
nagkauyab,1
nagkawat,1
nagkayamokat,2
nagkayat,1
nagkaylap,1
nagkilaw,1
nagkilawin,1
nagkinahanglan,2
nagkinamot,1
nagkinatawanay,1
nagkiskis,1
nagkita,5
nagklasipikar,1
nagkombinar,1
nagkonektang,1
nagkonektar,1
nagkontra,1
nagkuha,15
nagkulambo,1
nagkumkom,1
nagkuniskunis,1
nagkuskos,7
nagkuskus,2
nagkusog,2
nagkuyog,1
naglabay,1
naglaga,1
naglaglag,1
naglagut,1
naglakat,1
naglakaw,19
naglakawlakaw,1
naglakip,9
naglalis,2
naglanganlangan,1
naglangaylangay,1
naglangkob,17
naglangog,2
naglangoy,1
naglantaw,1
naglantugi,1
naglaraw,1
naglaum,1
naglaway,2
naglawig,1
naglibog,4
naglibot,5
naglibotlibot,1
naglibut,1
nagligid,1
nagligidligid,1
nagligsan,1
naglihok,4
naglikay,29
naglimbong,4
naglingkod,11
naglipay,1
naglisod,3
naglista,1
naglisud,3
naglockdown,1
naglubog,1
naglugaw,1
naglungag,1
naglunsad,1
naglupad,1
naglutaw,1
nagluto,16
naglutog,2
nagluwa,1
nagluwas,5
nagmabuhi,1
nagmabungaon,1
nagmaghuhukom,3
nagmahal,1
nagmahay,2
nagmalalison,1
nagmando,2
nagmapuanguron,1
nagmasakit,1
nagmasakiton,1
nagmaskara,1
nagmasukihon,1
nagmata,6
nagminatay,4
nagmisyon,1
nagmugma,1
nagmugna,7
nagmugot,2
nagmukmok,2
nagnasayop,1
nagno,1
nagnong,1
nagokupar,1
nagorden,1
nagorder,2
nagpa,2
nagpaabot,2
nagpaadto,5
nagpaanhi,1
nagpaas,1
nagpaatikatik,1
nagpabaga,2
nagpabilin,15
nagpabiling,1
nagpabuntis,2
nagpacircuncidar,1
nagpadagan,1
nagpadaghan,3
nagpadako,9
nagpadakudaku,1
nagpadala,13
nagpadali,2
nagpadayag,2
nagpadayandayan,1
nagpadayon,13
nagpadulong,1
nagpagabii,2
nagpagahi,4
nagpagarbo,2
nagpagawas,1
nagpagubut,2
nagpagula,4
nagpaguol,1
nagpahaluna,2
nagpahamangno,1
nagpahamtang,2
nagpahamutang,3
nagpahataas,1
nagpahayad,1
nagpahayag,5
nagpahibalo,4
nagpahibawo,2
nagpahid,1
nagpahigawas,1
nagpahigayon,4
nagpahigayun,1
nagpahimo,1
nagpahimulos,1
=======
nagasiga,1
nagastorya,1
nagasugo,1
nagasugod,1
nagasuhol,2
nagasulob,1
nagasulti,7
nagasunog,1
nagasuot,3
nagatabon,4
nagatagad,1
nagatago,2
nagatakgos,1
nagatanaw,3
nagatang,1
nagatarbaho,1
nagatigum,2
nagatoo,6
nagatubo,1
nagatubod,1
nagatudlo,1
nagatuo,3
nagatuon,2
nagatuyok,1
nagauna,1
nagauyon,1
nagawit,1
nagbaday,1
nagbagulbol,2
nagbakho,1
nagbaligya,1
nagbalikbalik,1
nagbantay,2
nagbasa,4
nagbasol,1
nagbato,1
nagbayad,1
nagbilin,1
nagbitay,1
nagbuak,1
nagbuang,1
nagbuhat,20
nagbulag,1
nagbuotbuot,1
nagbyirnissantu,1
nagcircuncidar,1
nagcomment,1
nagdagan,2
nagdagmal,2
nagdahom,3
nagdala,2
nagdali,2
nagdaot,3
nagdugay,3
nagduhaduha,2
nagdula,2
nagdumili,2
nagdumot,1
nagduso,2
nagedad,1
naggaling,1
naggamul,1
naggikan,2
naggitara,1
nagguba,2
naggukod,1
naggunitay,1
nagguyod,1
naghalad,2
naghatag,17
naghawid,1
naghigda,1
naghikay,2
naghilak,2
naghilum,1
naghimamat,1
naghimo,11
naghinambog,1
naghingalan,1
naghulat,3
naghulga,1
naghunahuna,1
naghuwat,2
nagihap,1
nagihaw,1
nagimbestiga,1
nagingon,18
nagingun,1
naginom,1
naginusara,6
nagistoryahanay,1
nagkaalarma,1
nagkadaiyang,1
nagkadako,1
nagkagusto,1
nagkahushos,1
nagkaila,1
nagkalainlain,3
nagkalainlaing,1
nagkalat,1
nagkalot,1
nagkambyo,1
nagkampanya,1
nagkanta,1
nagkantidad,1
nagkaon,4
nagkapabuntis,1
nagkapulik,1
nagkasakit,1
nagkatapok,1
nagkatawa,1
nagkaun,1
nagkinahanglan,1
nagkita,2
nagkonektang,1
nagkontra,1
nagkuha,4
nagkuskos,2
naglakaw,5
naglakip,8
naglalis,1
naglangkob,3
naglangog,1
naglangoy,1
naglaum,1
naglibog,2
naglibot,3
naglibut,1
naglihok,1
naglikay,9
naglingkod,2
naglisod,3
naglista,1
naglisud,1
naglockdown,1
naglubog,1
naglungtad,1
naglunsad,1
naglupad,1
nagluto,7
nagluwa,1
nagluwas,2
nagmaghuhukom,1
nagmando,1
nagmata,1
nagminatay,2
nagmisyon,1
nagnasayop,1
nagnong,1
nagpaabot,1
nagpaadto,2
nagpaalagad,1
nagpabilin,7
nagpabiling,1
nagpadaghan,1
nagpadako,3
nagpadala,1
nagpadali,1
nagpadayag,1
nagpadayon,4
nagpagaan,1
nagpagahi,3
nagpagawas,1
nagpagula,2
nagpagulag,2
nagpahamangno,1
nagpahamutang,1
nagpahayag,3
nagpahid,1
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
nagpahimutang,1
nagpahinabo,1
nagpahisalaag,1
nagpahiyom,1
<<<<<<< HEAD
nagpahuway,1
nagpaila,4
nagpailub,1
nagpaimportante,2
nagpainit,1
nagpakaaranaran,1
nagpakaaroningnon,3
nagpakabana,2
nagpakaboss,1
nagpakabright,10
nagpakabuang,2
nagpakabugoy,3
nagpakaburikat,1
nagpakabutabuta,1
nagpakadako,4
nagpakahilas,1
nagpakahilum,2
nagpakahumok,1
nagpakaimportant,1
nagpakaimportante,6
nagpakalat,1
nagpakamaayo,2
nagpakamatay,3
nagpakanindot,1
nagpakaon,2
nagpakapobre,2
nagpakasikat,1
nagpakataka,1
nagpakatawa,1
nagpakauwaw,2
nagpakighilawas,1
nagpakiglalis,3
nagpakiglayog,1
nagpakilimos,1
nagpakilooy,1
nagpakita,14
nagpakitang,1
nagpakuha,1
nagpakulo,1
nagpalaban,20
nagpalabaw,2
nagpalabay,1
nagpalagpot,1
nagpalahi,3
nagpalambo,2
nagpaletrato,1
nagpaligon,1
nagpalikay,1
nagpalista,1
nagpalit,7
nagpalitaw,1
nagpalusot,2
nagpaluya,1
nagpaluyo,2
nagpamatuod,3
nagpamiyuos,1
nagpampam,4
nagpana,1
nagpanabi,1
nagpanalangin,2
nagpanalipod,1
nagpanaway,1
nagpandesal,1
nagpangaliyupo,1
nagpanggahit,1
nagpanghatag,1
nagpanghilak,1
nagpangidlap,1
nagpangita,1
nagpangitag,1
nagpangitlog,1
nagpanigarilyo,1
nagpanombag,2
nagpanudlo,1
nagpapas,1
nagpapatay,2
nagpapranses,1
nagpaputli,1
nagpares,1
nagpartisipar,1
nagpasa,1
nagpasabut,1
nagpasagad,6
nagpasakop,1
nagpasalamat,2
nagpasalig,9
nagpasan,1
nagpasaylo,1
nagpasibsib,1
nagpasidaan,3
nagpasidungog,2
nagpasikat,1
nagpasipala,1
nagpasiugda,5
nagpasugo,4
nagpataas,1
nagpataka,41
nagpatalinghug,8
nagpatanaw,2
nagpatapot,2
nagpatawag,5
nagpatay,24
nagpatiga,1
nagpatigbabaw,1
nagpatigum,1
nagpatik,1
nagpatimaan,1
nagpatindog,3
nagpatongpatong,2
nagpatugtog,2
nagpatulogtulog,1
nagpatuman,1
nagpatungha,1
nagpaturok,2
nagpatuyang,10
nagpaulipon,1
nagpauwaw,2
nagpili,10
nagpilit,3
nagpinig,1
nagpinta,1
nagpintal,1
nagpintura,2
nagpitsa,1
nagplano,3
nagplate,1
nagpositibo,3
nagpreserbar,1
nagpriprito,1
nagprotektar,1
nagprotrude,1
nagpuasa,1
nagpugas,1
nagpugong,1
nagpugos,1
nagpundo,4
nagpundokpundok,1
nagpuno,1
nagpunting,2
nagpuspas,1
nagputli,1
nagputok,1
nagputol,1
nagpuyo,105
nagreklamo,2
nagreport,1
nagresulta,2
nagriot,1
nagsaad,3
nagsabay,1
nagsabod,1
nagsagol,2
nagsaka,2
nagsakay,10
nagsakit,3
nagsakop,1
nagsaksi,1
nagsalig,15
nagsalikway,1
nagsamad,1
nagsarapilya,1
nagsaulog,1
nagsawa,1
nagsayaw,1
nagsaysay,1
nagserbisyo,3
nagshawer,1
nagsidlak,1
nagsiga,1
nagsige,1
nagsilbi,2
nagsilbing,4
nagsilong,1
nagsimba,4
nagsingabut,1
nagsinggit,1
nagsinug,1
nagsirit,1
nagskwela,1
nagsubay,1
nagsubo,2
nagsugat,3
nagsugbo,1
nagsugid,1
nagsugilon,6
nagsugo,42
nagsugod,27
nagsugyot,4
nagsukod,1
nagsulat,17
nagsulay,1
nagsulob,9
nagsulputan,1
nagsulti,33
nagsultihanay,1
nagsulting,2
nagsumbag,1
nagsumite,2
nagsundoganay,1
nagsunod,2
nagsuot,2
nagsuporta,4
nagsupot,2
nagsurok,2
nagsuroysuroy,1
nagsusi,1
nagsuwat,1
nagtabang,5
nagtabi,1
nagtabok,1
nagtabon,1
nagtagad,2
nagtagal,1
nagtagbo,1
nagtaghoy,2
nagtago,5
nagtaho,1
nagtakda,1
nagtakuban,1
nagtalop,1
nagtalumpati,1
nagtamay,1
nagtambag,2
nagtan,1
nagtanaw,15
nagtangtang,2
nagtanom,7
nagtanum,3
nagtanyag,1
nagtapad,1
nagtapok,1
nagtapol,1
nagtarbaho,1
nagtartanelya,10
nagtatanelya,1
nagtawag,7
nagtaxi,1
nagtenis,1
nagtental,2
nagtibi,2
nagtigum,1
nagtimaan,1
nagtinabangay,1
nagtinanaway,1
nagtindog,10
nagtingala,1
nagtingog,1
nagtinguha,3
nagtiniil,1
nagtino,1
nagtoo,1
nagtrabaho,10
nagtuaw,2
nagtubag,4
nagtubo,5
nagtudlo,4
nagtugot,2
nagtugyan,9
nagtukmod,2
nagtukod,8
nagtuktok,1
nagtulin,1
nagtuman,1
nagtumar,1
nagtungtong,1
nagtuo,23
nagtuon,29
nagtuong,2
nagtupad,1
nagtuyoktuyok,2
nagtweet,1
naguba,15
naguban,10
nagubot,3
nagugbok,1
nagulan,5
nagulipon,1
naguna,6
nagunang,2
nagundang,1
nagungaw,3
nagunob,1
nagunsa,4
naguol,4
naguso,1
nagustuhan,1
naguswag,2
nagutut,1
naguyog,1
nagviral,1
nagwali,3
nagwitwit,2
nagyahat,1
nagyubit,2
nagyud,1
nahabalhin,1
nahabilin,25
nahabiling,1
nahabulag,1
nahadiindiin,1
nahadlok,40
nahaduol,1
nahagbong,2
nahagmata,1
nahago,1
nahagugma,3
nahakalagiw,1
nahakatulog,1
nahalap,1
nahaliel,1
nahalin,1
nahamulag,1
nahamuot,1
nahamutan,1
nahanumdum,1
naharangan,1
nahari,1
nahasalin,3
nahasol,1
nahasubo,1
nahasulat,3
nahatabo,15
nahatag,1
nahatagan,1
nahataliwala,1
nahatgan,1
nahath,1
nahaum,1
nahauna,19
nahaunang,12
nahawan,1
nahiabut,4
nahiadto,1
nahiagum,2
nahiaguman,1
nahiatbo,1
nahibalan,42
nahibalo,21
nahibaloan,10
nahibanlud,1
nahibato,1
nahibawan,7
nahibawo,1
nahibilian,1
nahibilin,6
nahibulong,1
nahigayon,1
nahigmata,2
nahigugma,10
nahilak,1
nahilambigit,2
nahilig,1
nahilo,1
=======
nagpaila,4
nagpaimportante,1
nagpakabright,3
nagpakabuang,1
nagpakaimportante,1
nagpakalagiw,1
nagpakalat,1
nagpakamatay,1
nagpakaon,1
nagpakatawa,1
nagpakiglalis,1
nagpakita,5
nagpakitambag,1
nagpakitang,1
nagpakuha,1
nagpalaban,7
nagpalahi,2
nagpalambo,1
nagpaligon,2
nagpalit,3
nagpaluyo,1
nagpampam,1
nagpanghatag,1
nagpanghilak,1
nagpangidlap,2
nagpangitag,1
nagpanombag,2
nagpapas,1
nagpartisipar,1
nagpasabut,1
nagpasagad,2
nagpasalamat,1
nagpasalig,1
nagpasan,1
nagpasidaan,1
nagpasiugda,2
nagpasugo,2
nagpataka,8
nagpatawag,1
nagpatay,6
nagpatigbabaw,2
nagpatugtog,1
nagpatulogtulog,1
nagpaturok,1
nagpatuyang,1
nagpili,2
nagpilit,1
nagpriprito,1
nagprotektar,1
nagpugos,1
nagpundo,1
nagpuyo,35
nagreport,1
nagsabay,1
nagsabod,1
nagsaka,1
nagsakay,2
nagsakop,1
nagsalig,1
nagsawa,1
nagshawer,1
nagsidlak,1
nagsilbing,3
nagsimba,1
nagsingabut,1
nagsinina,1
nagstorya,1
nagsubo,1
nagsugat,1
nagsugilon,1
nagsugo,9
nagsugod,6
nagsugyot,1
nagsukod,1
nagsulat,8
nagsulay,1
nagsulti,3
nagsumpaki,1
nagsundoganay,1
nagsunod,1
nagsuot,1
nagsuporta,1
nagsusi,1
nagtabang,1
nagtagbo,1
nagtago,2
nagtalop,1
nagtalumpati,1
nagtanaw,3
nagtanom,3
nagtartanelya,2
nagtaxi,1
nagtenis,1
nagtental,1
nagtigum,1
nagtimaan,1
nagtinagduha,1
nagtindog,1
nagtingala,1
nagtingog,1
nagtino,1
nagtrabaho,1
nagtubag,1
nagtukod,2
nagtumong,1
nagtuo,3
nagtuon,6
nagtuyoktuyok,1
nagtweet,1
naguba,3
naguban,1
nagubot,1
nagulan,2
naguna,1
nagundang,1
nagunob,2
naguol,1
naguswag,1
naguyog,1
nagviral,2
nagwali,1
nagyud,1
nahabilin,12
nahadiindiin,1
nahadlok,7
nahalap,1
nahalin,1
nahasalin,2
nahasubo,1
nahatabo,2
nahatag,1
nahatgan,1
nahaum,1
nahauna,7
nahaunang,4
nahawan,1
nahiabut,2
nahibalan,16
nahibalo,1
nahibaloan,2
nahibawan,3
nahibilin,2
nahibulong,1
nahidangat,2
nahigayon,1
nahigugma,3
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
nahiloan,1
nahilom,1
nahilukapa,1
<<<<<<< HEAD
nahilum,1
nahimamat,3
nahimo,60
nahimog,2
nahimong,43
nahimulos,2
nahimuot,4
nahimutang,37
nahimutangan,1
nahinabo,4
nahinanok,2
nahingangha,1
nahinog,1
nahinumdom,1
nahinumdoman,6
nahinumdum,11
nahinumduman,2
nahipatik,1
nahipos,1
nahisama,1
nahisangyaw,1
nahisgutan,5
nahisgutang,1
nahisubay,1
nahisulat,7
nahisulod,2
nahisulodgula,1
nahitabo,168
nahitaboan,1
nahitabong,4
nahitungtung,1
nahiuli,1
nahiulian,2
nahiusa,2
nahiuyon,1
nahiwi,1
nahog,6
nahubas,1
nahubog,2
nahugawan,2
nahugno,5
nahugpong,1
nahukman,3
nahulga,1
nahuli,1
nahulog,17
nahuman,33
nahunahunaan,10
nahung,1
nahupay,1
nahuptan,2
nahurot,16
nahutdan,10
nahuyangan,1
naibgan,1
naibog,6
naibugan,1
naibulsa,1
naigo,12
naigu,1
nailalum,1
nailhan,32
nailhang,3
nailhi,1
nailo,1
naimpluwensyahan,2
naingarilyo,1
naingato,1
naingon,1
naipadala,1
naisip,74
naitala,2
naitok,1
najud,1
nakaabot,9
nakaabut,1
nakaadik,1
nakaadto,13
nakaagaw,1
nakaagni,2
nakaandam,2
nakaangay,1
nakaangkon,1
nakaanha,1
nakaapekto,3
nakabadbad,2
nakabagsak,1
nakabalo,14
nakabangga,2
nakabangon,1
nakabara,1
nakabase,1
nakabati,3
nakabawi,1
nakabentilador,1
nakabig,1
nakabiyahe,2
nakabot,2
nakabuak,1
nakabutang,1
nakabyahe,1
nakadakop,6
nakadangat,21
nakadaot,1
nakadapat,2
nakadaug,4
nakadawat,5
nakadayeg,1
nakadesisyon,2
nakadisisyun,1
nakadiskubre,1
nakaduha,2
nakaduingog,1
nakadula,1
nakadungog,29
nakaeskwela,1
nakag,1
nakagahin,1
nakagahum,3
nakagamot,2
nakagawas,2
nakagtamay,1
nakaguba,1
nakagusbat,1
nakagusto,5
nakahanay,1
nakahatag,2
nakahatsing,1
nakahaya,2
nakahiagom,1
nakahibalo,15
nakahilak,5
nakahimo,4
nakahimoot,1
nakahinapos,1
nakahinumdom,4
nakahinumdum,1
nakahipus,1
nakahuhahuna,1
nakahukom,5
nakahuman,2
nakahunahuna,3
nakaigit,2
nakaikyas,4
nakaila,21
nakaimpluwensya,1
nakaingon,3
nakaipon,1
nakakalagiw,1
nakakanat,2
nakakandado,2
nakakanddado,1
nakakaon,6
nakakaplag,8
nakakaton,1
nakakawit,1
nakakimono,1
nakakita,49
nakakitag,2
nakakonek,1
nakakuha,4
nakakulong,1
nakalabad,1
nakalabang,1
nakalabay,4
nakalagapan,1
nakalaglag,1
nakalahutay,1
nakalakaw,3
nakalampos,2
nakalapas,1
nakalimot,16
nakalimtan,6
nakalingkawas,1
nakalingkod,2
nakalinya,2
nakalipay,1
nakalista,4
nakaluhod,1
nakaluto,1
nakaluwas,1
nakamaayo,1
nakamata,4
nakamatay,4
nakamori,1
nakamotor,1
nakamugna,2
nakansela,1
nakaon,2
nakapaabut,1
nakapaalarma,1
nakapabasul,1
nakapagehersisyo,1
nakapagesperanto,1
nakapaguol,1
nakapahamuot,2
nakapahawa,1
nakapahimuot,6
nakapahulay,1
nakapakasal,2
nakapalda,1
nakapalibot,1
nakapalit,1
nakapalong,1
nakapaluyo,1
nakapamahawa,1
nakapamata,1
nakapamulong,2
nakapanagiya,2
nakapangbabaye,1
nakapanghupaw,2
nakapangisda,1
nakapangita,1
nakapanimaho,1
nakapansin,1
nakapasa,1
nakapasalida,1
nakapasamot,1
nakapasar,1
nakapasubo,2
nakapasuko,1
nakapatay,12
nakapatindog,1
nakapausab,1
nakapito,1
nakapiyong,1
nakaplagan,4
nakaplagang,2
nakapoy,2
nakapugong,1
nakapukaw,1
nakapunit,1
nakapunting,1
nakaputi,1
nakapuyo,14
nakaratay,1
nakarehistro,1
nakareserba,1
nakasabit,3
nakasabot,9
nakasabut,3
nakasakay,3
nakasakop,1
nakasakup,1
nakasala,10
nakasalig,2
nakasamad,2
nakasigurado,2
nakasiguro,1
nakasimhot,1
nakasinati,4
nakasout,1
nakasugat,1
nakasukol,1
nakasulat,6
nakasulob,2
nakasulod,2
nakasulti,1
nakasungay,1
nakasuot,2
nakasuroy,1
nakasusi,1
nakataas,1
nakatabang,2
nakatabok,1
nakatagad,1
nakatagbo,3
nakatago,1
nakatala,3
nakatalikod,1
nakatanaw,1
nakatanggal,1
nakatanum,2
nakatapus,1
nakatarungan,1
nakatawa,1
nakatilaw,1
nakatilawan,2
nakatindog,3
nakatira,1
nakatiwangwang,2
nakatog,1
nakatolo,2
nakatonan,1
nakatren,1
nakatubag,1
nakatubo,1
nakatudlo,1
nakatukod,4
nakatulog,15
nakatultol,1
nakatundan,1
nakatuod,1
nakatuon,1
